timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9232,5413,9035,1981
100,9237,5424,9031,1977
200,9238,5423,9037,1982
300,9243,5417,9036,1985
400,9245,5423,9034,1976
500,9236,5418,9032,2007
600,9235,5423,9039,1977
700,9238,5418,9036,1987
800,9234,5423,9036,1987
900,9233,5418,9036,1980
1000,9235,5420,9036,1992
1100,9226,5423,9031,1985
1200,9228,5421,9043,1983
1300,9239,5420,9033,1993
1400,9239,5419,9031,1989
1500,9232,5421,9032,1985
1600,9233,5426,9038,1990
1700,9235,5429,9034,1979
1800,9224,5423,9030,1985
1900,9232,5421,9030,1981
2000,9221,5417,9038,1989
2100,9230,5431,9039,1985
2200,9225,5427,9038,1992
2300,9234,5423,9032,1988
2400,9238,5422,9035,1990
2500,9239,5419,9028,1993
2600,9235,5423,9036,1963
2700,9245,5421,9030,1986
2800,9224,5433,9037,1988
2900,9248,5423,9033,1983
3000,9240,5426,9041,1982
3100,9231,5419,9035,1996
3200,9237,5420,9039,1988
3300,9232,5424,9030,1989
3400,9238,5422,9037,1990
3500,9236,5423,9036,1988
3600,9224,5420,9035,1989
3700,9225,5425,9032,1982
3800,9234,5419,9029,1989
3900,9231,5416,9034,1980
4000,9224,5417,9039,1981
4100,9235,5426,9033,1992
4200,9228,5423,9026,1990
4300,9230,5421,9040,1992
4400,9240,5419,9032,1992
4500,9232,5416,9030,1994
4600,9240,5419,9017,1986
4700,9235,5418,9037,1988
4800,9236,5424,9036,1986
4900,9239,5427,9030,1990
5000,9232,5426,9029,1985
5100,9233,5419,9035,1985
5200,9244,5417,9038,1985
5300,9229,5420,9025,1988
5400,9227,5419,9034,1999
5500,9224,5421,9029,1987
5600,9241,5428,9030,1994
5700,9226,5423,9031,1987
5800,9239,5423,9028,1988
5900,9236,5425,9029,1987
6000,9234,5424,9030,1995
6100,9230,5417,9028,1986
6200,9225,5425,9030,1990
6300,9234,5426,9034,1987
6400,9235,5419,9023,1994
6500,9241,5418,9032,1992
6600,9233,5423,9032,1997
6700,9224,5418,9023,2009
6800,9247,5424,9029,1986
6900,9229,5416,9034,1991
7000,9241,5424,9027,1984
7100,9235,5417,9021,1994
7200,9223,5425,9036,1988
7300,9206,5425,9031,1995
7400,9222,5423,9029,1983
7500,9235,5418,9032,1992
7600,9244,5420,9033,1990
7700,9237,5426,9028,1987
7800,9236,5424,9032,1990
7900,9236,5420,9030,1991
8000,9235,5420,9020,1986
8100,9229,5422,9034,1986
8200,9237,5417,9037,1986
8300,9238,5418,9034,1992
8400,9234,5418,9032,1988
8500,9249,5420,9031,1995
8600,9236,5418,9035,1993
8700,9230,5425,9038,1979
8800,9240,5420,9030,1991
8900,9239,5426,9029,2000
9000,9236,5420,9027,1983
9100,9235,5427,9031,2004
9200,9237,5421,9030,1994
9300,9228,5426,9028,1986
9400,9238,5419,9025,1991
9500,9218,5421,9028,1990
9600,9236,5416,9033,1991
9700,9232,5422,9025,1992
9800,9236,5419,9034,1981
9900,9226,5419,9031,1986
