timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8876,5513,9907,3412
100,8885,5506,9913,3401
200,8881,5504,9899,3393
300,8864,5504,9899,3398
400,8877,5510,9904,3398
500,8889,5512,9905,3396
600,8865,5503,9894,3400
700,8866,5497,9905,3420
800,8882,5508,9908,3400
900,8875,5505,9907,3398
1000,8869,5518,9910,3394
1100,8879,5506,9901,3401
1200,8872,5504,9905,3397
1300,8870,5506,9913,3403
1400,8870,5505,9899,3393
1500,8869,5499,9904,3409
1600,8885,5505,9911,3407
1700,8863,5517,9908,3401
1800,8870,5514,9905,3396
1900,8883,5515,9907,3400
2000,8883,5507,9893,3396
2100,8884,5513,9908,3400
2200,8880,5507,9897,3404
2300,8890,5507,9914,3404
2400,8868,5508,9898,3394
2500,8868,5514,9903,3411
2600,8873,5512,9903,3395
2700,8882,5512,9914,3399
2800,8875,5517,9908,3397
2900,8874,5506,9899,3402
3000,8883,5501,9907,3403
3100,8883,5510,9904,3405
3200,8873,5511,9913,3399
3300,8878,5514,9905,3409
3400,8877,5510,9908,3400
3500,8872,5511,9904,3398
3600,8876,5512,9903,3404
3700,8886,5507,9902,3405
3800,8883,5507,9906,3404
3900,8886,5508,9903,3397
4000,8875,5511,9898,3405
4100,8867,5507,9899,3397
4200,8895,5509,9909,3400
4300,8870,5504,9906,3392
4400,8890,5507,9900,3399
4500,8879,5509,9900,3394
4600,8879,5503,9895,3404
4700,8875,5513,9904,3412
4800,8881,5504,9907,3403
4900,8874,5512,9904,3393
5000,8876,5514,9904,3399
5100,8877,5507,9903,3406
5200,8878,5504,9898,3402
5300,8882,5503,9905,3390
5400,8884,5508,9898,3401
5500,8878,5512,9906,3399
5600,8867,5497,9900,3395
5700,8869,5503,9914,3395
5800,8882,5498,9897,3412
5900,8872,5507,9898,3394
6000,8891,5500,9909,3404
6100,8871,5509,9902,3401
6200,8865,5506,9898,3402
6300,8862,5504,9907,3402
6400,8873,5507,9901,3385
6500,8882,5509,9907,3401
6600,8863,5510,9907,3389
6700,8877,5510,9905,3400
6800,8865,5511,9902,3408
6900,8866,5507,9908,3403
7000,8869,5513,9898,3406
7100,8884,5511,9901,3399
7200,8883,5508,9899,3394
7300,8880,5509,9900,3404
7400,8887,5520,9902,3397
7500,8870,5509,9897,3400
7600,8879,5509,9906,3399
7700,8868,5507,9915,3396
7800,8888,5512,9899,3399
7900,8887,5513,9910,3398
8000,8875,5510,9910,3401
8100,8883,5513,9898,3409
8200,8884,5511,9903,3399
8300,8882,5510,9898,3415
8400,8890,5508,9909,3398
8500,8870,5508,9912,3390
8600,8870,5512,9903,3404
8700,8861,5510,9904,3394
8800,8868,5509,9903,3400
8900,8870,5509,9904,3403
9000,8881,5516,9902,3397
9100,8875,5513,9901,3406
9200,8879,5515,9907,3403
9300,8894,5507,9903,3402
9400,8869,5510,9911,3390
9500,8866,5515,9910,3403
9600,8863,5507,9899,3400
9700,8872,5503,9906,3397
9800,8876,5506,9909,3415
9900,8876,5514,9907,3399
