timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9198,5411,9046,2057
100,9211,5416,9038,2065
200,9198,5417,9042,2055
300,9189,5409,9039,2053
400,9195,5416,9039,2069
500,9189,5409,9037,2055
600,9206,5404,9043,2053
700,9205,5412,9042,2048
800,9212,5409,9048,2066
900,9200,5405,9041,2059
1000,9200,5417,9027,2063
1100,9202,5419,9048,2055
1200,9190,5410,9049,2063
1300,9191,5416,9034,2052
1400,9200,5418,9045,2057
1500,9211,5414,9044,2049
1600,9192,5406,9043,2068
1700,9181,5415,9035,2053
1800,9192,5410,9037,2070
1900,9194,5419,9043,2061
2000,9183,5416,9045,2047
2100,9188,5417,9043,2063
2200,9187,5414,9039,2066
2300,9185,5409,9034,2055
2400,9194,5408,9041,2046
2500,9200,5406,9039,2046
2600,9193,5411,9035,2057
2700,9199,5413,9037,2060
2800,9195,5412,9039,2061
2900,9201,5411,9039,2059
3000,9192,5411,9031,2061
3100,9192,5409,9041,2055
3200,9205,5412,9038,2064
3300,9193,5414,9036,2069
3400,9206,5418,9038,2053
3500,9194,5409,9045,2064
3600,9191,5428,9036,2060
3700,9195,5413,9033,2065
3800,9176,5426,9039,2067
3900,9190,5421,9039,2071
4000,9192,5407,9039,2045
4100,9193,5416,9051,2073
4200,9192,5408,9039,2058
4300,9193,5415,9049,2067
4400,9194,5413,9034,2060
4500,9189,5407,9043,2061
4600,9194,5413,9037,2059
4700,9187,5402,9034,2046
4800,9201,5420,9037,2062
4900,9194,5414,9043,2051
5000,9190,5412,9036,2063
5100,9208,5413,9034,2072
5200,9185,5414,9037,2060
5300,9192,5419,9035,2069
5400,9198,5419,9038,2072
5500,9177,5414,9033,2069
5600,9186,5414,9038,2056
5700,9202,5415,9038,2046
5800,9196,5408,9032,2063
5900,9194,5407,9036,2058
6000,9197,5418,9035,2061
6100,9186,5415,9030,2060
6200,9196,5409,9028,2062
6300,9189,5415,9040,2061
6400,9210,5415,9045,2063
6500,9188,5412,9029,2049
6600,9187,5408,9035,2069
6700,9192,5411,9035,2068
6800,9190,5411,9037,2059
6900,9191,5419,9038,2067
7000,9189,5408,9036,2057
7100,9190,5418,9041,2057
7200,9200,5409,9043,2061
7300,9195,5411,9045,2064
7400,9187,5416,9038,2078
7500,9201,5404,9027,2055
7600,9190,5425,9033,2052
7700,9194,5414,9049,2055
7800,9199,5413,9035,2054
7900,9190,5413,9030,2044
8000,9191,5410,9028,2049
8100,9198,5411,9031,2058
8200,9192,5412,9035,2055
8300,9199,5415,9033,2059
8400,9197,5416,9041,2071
8500,9195,5423,9040,2059
8600,9194,5412,9034,2067
8700,9204,5419,9033,2062
8800,9195,5413,9044,2064
8900,9194,5420,9038,2061
9000,9195,5414,9032,2041
9100,9184,5420,9034,2064
9200,9185,5410,9037,2050
9300,9192,5424,9038,2049
9400,9210,5420,9021,2033
9500,9190,5405,9032,2069
9600,9197,5417,9038,2053
9700,9191,5418,9032,2060
9800,9192,5414,9039,2067
9900,9198,5416,9036,2064
