timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8884,5510,8976,2984
100,8876,5513,8978,2984
200,8889,5511,8987,2979
300,8878,5511,8990,2980
400,8889,5510,8985,2980
500,8892,5508,8988,2982
600,8880,5512,8990,2987
700,8888,5497,8983,2972
800,8891,5511,8985,2975
900,8892,5504,8979,2965
1000,8884,5507,8984,2978
1100,8904,5506,8991,2981
1200,8887,5518,8979,2975
1300,8888,5507,8990,2976
1400,8888,5508,8981,2961
1500,8875,5510,8984,2957
1600,8893,5506,8985,2953
1700,8888,5509,8990,2958
1800,8895,5510,8985,2943
1900,8876,5502,8984,2960
2000,8887,5510,8987,2953
2100,8894,5507,8993,2953
2200,8896,5513,8989,2955
2300,8898,5512,8991,2954
2400,8882,5507,8980,2949
2500,8875,5504,8996,2950
2600,8881,5510,8981,2939
2700,8883,5505,8986,2946
2800,8887,5502,8980,2935
2900,8880,5509,8979,2939
3000,8879,5507,8989,2935
3100,8885,5508,8995,2934
3200,8885,5511,8991,2937
3300,8889,5506,8989,2932
3400,8889,5504,8988,2933
3500,8883,5506,8981,2924
3600,8894,5511,8986,2923
3700,8894,5519,8981,2934
3800,8885,5511,8982,2924
3900,8888,5504,8987,2928
4000,8880,5508,8984,2937
4100,8890,5508,8983,2921
4200,8878,5515,8985,2920
4300,8875,5510,8988,2912
4400,8893,5511,8986,2913
4500,8898,5513,8986,2910
4600,8881,5507,8990,2912
4700,8894,5511,8992,2907
4800,8902,5508,8983,2914
4900,8893,5517,8992,2901
5000,8892,5507,8985,2903
5100,8875,5503,8980,2893
5200,8881,5498,8989,2897
5300,8883,5520,8981,2900
5400,8897,5508,8987,2899
5500,8886,5505,8976,2897
5600,8882,5503,8987,2895
5700,8900,5515,8987,2891
5800,8889,5509,8995,2891
5900,8872,5508,8991,2883
6000,8881,5509,8984,2888
6100,8896,5505,8988,2897
6200,8877,5508,8985,2885
6300,8887,5514,8988,2883
6400,8879,5516,8974,2876
6500,8884,5507,8991,2886
6600,8896,5508,8981,2880
6700,8878,5506,8982,2892
6800,8893,5513,8988,2873
6900,8888,5508,8991,2874
7000,8879,5515,8983,2860
7100,8882,5503,8991,2876
7200,8895,5507,8978,2876
7300,8884,5509,8979,2866
7400,8912,5499,8985,2881
7500,8888,5514,8988,2865
7600,8879,5512,8981,2859
7700,8882,5515,8983,2866
7800,8879,5509,8979,2862
7900,8873,5502,8977,2863
8000,8880,5511,8980,2858
8100,8886,5507,8988,2856
8200,8884,5503,8980,2855
8300,8895,5504,8982,2854
8400,8894,5504,8980,2859
8500,8900,5506,8982,2852
8600,8879,5505,8981,2858
8700,8889,5512,8985,2868
8800,8876,5506,8983,2842
8900,8885,5509,8988,2852
9000,8874,5513,8980,2860
9100,8890,5504,8977,2855
9200,8897,5504,8980,2856
9300,8892,5505,8977,2856
9400,8882,5506,8984,2856
9500,8884,5507,8981,2852
9600,8878,5505,8985,2856
9700,8885,5507,8981,2860
9800,8894,5504,8991,2848
9900,8888,5504,8981,2857
