timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9237,5426,9033,2061
100,9230,5414,9034,2071
200,9243,5425,9026,2059
300,9246,5430,9030,2070
400,9219,5419,9037,2058
500,9239,5420,9033,2068
600,9230,5418,9017,2063
700,9235,5417,9033,2053
800,9233,5426,9034,2067
900,9245,5430,9034,2075
1000,9235,5420,9030,2065
1100,9240,5424,9032,2067
1200,9240,5421,9031,2074
1300,9226,5420,9033,2074
1400,9234,5422,9032,2047
1500,9239,5425,9037,2063
1600,9251,5422,9020,2060
1700,9233,5428,9035,2079
1800,9239,5421,9032,2056
1900,9242,5422,9035,2055
2000,9232,5421,9034,2053
2100,9237,5423,9035,2079
2200,9231,5418,9037,2062
2300,9239,5429,9032,2068
2400,9249,5418,9025,2072
2500,9240,5416,9039,2064
2600,9228,5427,9038,2075
2700,9236,5424,9027,2069
2800,9230,5424,9028,2064
2900,9238,5426,9036,2053
3000,9231,5422,9039,2080
3100,9236,5425,9042,2068
3200,9246,5425,9037,2083
3300,9228,5420,9032,2064
3400,9227,5425,9026,2041
3500,9230,5424,9032,2055
3600,9232,5417,9030,2069
3700,9243,5414,9033,2069
3800,9242,5416,9029,2063
3900,9238,5422,9027,2064
4000,9238,5421,9025,2058
4100,9248,5423,9033,2070
4200,9239,5415,9027,2066
4300,9240,5427,9035,2067
4400,9209,5420,9032,2072
4500,9243,5431,9031,2050
4600,9239,5429,9025,2059
4700,9241,5422,9032,2075
4800,9221,5419,9036,2066
4900,9234,5424,9027,2060
5000,9240,5420,9032,2076
5100,9239,5420,9032,2072
5200,9231,5426,9031,2072
5300,9239,5422,9033,2062
5400,9239,5418,9029,2076
5500,9235,5419,9036,2073
5600,9241,5422,9030,2043
5700,9224,5424,9025,2082
5800,9249,5419,9033,2062
5900,9232,5424,9031,2062
6000,9231,5421,9025,2051
6100,9233,5425,9033,2075
6200,9226,5420,9031,2069
6300,9239,5418,9032,2068
6400,9242,5419,9032,2067
6500,9231,5417,9040,2061
6600,9232,5422,9025,2058
6700,9229,5420,9026,2065
6800,9235,5426,9038,2072
6900,9250,5424,9035,2073
7000,9243,5418,9033,2070
7100,9247,5423,9032,2068
7200,9241,5428,9029,2072
7300,9229,5426,9030,2050
7400,9237,5422,9036,2071
7500,9243,5429,9029,2065
7600,9229,5425,9029,2070
7700,9230,5429,9032,2071
7800,9235,5429,9031,2055
7900,9229,5423,9037,2071
8000,9226,5428,9030,2053
8100,9241,5420,9027,2056
8200,9238,5426,9032,2064
8300,9238,5424,9022,2071
8400,9216,5426,9034,2054
8500,9240,5416,9026,2076
8600,9232,5423,9032,2075
8700,9243,5428,9025,2059
8800,9233,5424,9032,2065
8900,9229,5417,9021,2080
9000,9223,5429,9036,2054
9100,9227,5421,9030,2069
9200,9235,5426,9021,2072
9300,9232,5424,9033,2076
9400,9236,5418,9033,2064
9500,9224,5415,9034,2084
9600,9238,5419,9037,2070
9700,9235,5420,9029,2064
9800,9230,5434,9032,2063
9900,9236,5428,9023,2071
