timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8770,5583,9269,2734
100,8763,5580,9270,2739
200,8763,5578,9279,2743
300,8769,5580,9272,2725
400,8758,5586,9272,2738
500,8759,5584,9270,2740
600,8760,5580,9268,2737
700,8769,5586,9267,2738
800,8754,5589,9268,2749
900,8763,5585,9252,2727
1000,8770,5578,9268,2742
1100,8757,5584,9271,2739
1200,8775,5579,9259,2743
1300,8759,5583,9261,2738
1400,8762,5590,9263,2732
1500,8759,5586,9270,2749
1600,8762,5584,9268,2738
1700,8761,5589,9271,2736
1800,8760,5587,9270,2737
1900,8771,5582,9256,2733
2000,8767,5582,9269,2748
2100,8750,5584,9259,2731
2200,8755,5585,9258,2731
2300,8762,5581,9263,2732
2400,8767,5580,9253,2739
2500,8764,5576,9251,2739
2600,8763,5584,9259,2730
2700,8768,5589,9251,2741
2800,8757,5585,9254,2743
2900,8769,5582,9249,2724
3000,8769,5585,9254,2735
3100,8752,5576,9250,2742
3200,8759,5580,9255,2734
3300,8766,5580,9245,2757
3400,8759,5580,9246,2741
3500,8762,5577,9245,2738
3600,8755,5589,9246,2730
3700,8757,5583,9251,2744
3800,8756,5589,9240,2745
3900,8762,5575,9247,2734
4000,8761,5582,9243,2737
4100,8760,5572,9250,2735
4200,8755,5579,9247,2736
4300,8761,5581,9246,2741
4400,8765,5582,9248,2737
4500,8757,5581,9250,2735
4600,8756,5576,9256,2740
4700,8766,5583,9246,2747
4800,8760,5586,9247,2740
4900,8757,5579,9255,2738
5000,8768,5585,9243,2744
5100,8767,5583,9243,2746
5200,8760,5582,9256,2747
5300,8753,5591,9246,2746
5400,8769,5583,9244,2737
5500,8761,5575,9241,2732
5600,8760,5584,9247,2750
5700,8760,5585,9250,2744
5800,8766,5580,9251,2747
5900,8765,5587,9245,2744
6000,8753,5591,9247,2741
6100,8755,5582,9249,2746
6200,8771,5587,9251,2752
6300,8753,5589,9248,2744
6400,8765,5582,9244,2746
6500,8769,5582,9242,2759
6600,8767,5581,9250,2730
6700,8750,5573,9248,2750
6800,8775,5581,9243,2748
6900,8758,5571,9246,2760
7000,8762,5588,9243,2743
7100,8758,5581,9253,2754
7200,8758,5581,9241,2740
7300,8762,5574,9247,2738
7400,8756,5585,9247,2739
7500,8762,5586,9242,2732
7600,8767,5589,9248,2762
7700,8767,5578,9251,2743
7800,8755,5587,9246,2749
7900,8763,5592,9248,2747
8000,8759,5582,9243,2742
8100,8772,5584,9255,2748
8200,8759,5579,9245,2758
8300,8760,5573,9246,2745
8400,8754,5584,9260,2746
8500,8759,5578,9251,2735
8600,8760,5584,9246,2744
8700,8766,5582,9246,2742
8800,8763,5584,9251,2745
8900,8756,5591,9252,2750
9000,8764,5580,9259,2747
9100,8762,5584,9255,2754
9200,8762,5571,9259,2751
9300,8763,5583,9261,2745
9400,8768,5582,9261,2746
9500,8758,5590,9260,2754
9600,8765,5577,9267,2746
9700,8760,5589,9277,2755
9800,8759,5577,9270,2773
9900,8752,5586,9267,2737
