timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9076,5311,9514,1645
100,9083,5314,9505,1637
200,9076,5312,9509,1645
300,9076,5320,9504,1649
400,9069,5311,9504,1656
500,9074,5313,9510,1655
600,9081,5316,9500,1643
700,9064,5322,9508,1656
800,9072,5315,9509,1649
900,9073,5312,9521,1654
1000,9073,5320,9504,1651
1100,9064,5313,9504,1649
1200,9075,5316,9503,1655
1300,9079,5314,9510,1657
1400,9067,5313,9503,1661
1500,9077,5311,9507,1656
1600,9075,5324,9508,1659
1700,9074,5315,9509,1656
1800,9071,5317,9511,1660
1900,9069,5308,9507,1646
2000,9074,5319,9513,1660
2100,9074,5319,9510,1657
2200,9079,5314,9505,1660
2300,9073,5314,9513,1656
2400,9069,5314,9509,1661
2500,9080,5317,9512,1651
2600,9073,5325,9506,1659
2700,9073,5319,9505,1664
2800,9076,5324,9500,1657
2900,9071,5329,9491,1650
3000,9073,5326,9505,1664
3100,9079,5332,9506,1666
3200,9069,5328,9495,1657
3300,9079,5323,9505,1657
3400,9081,5327,9506,1658
3500,9069,5328,9500,1663
3600,9066,5322,9507,1664
3700,9077,5318,9502,1666
3800,9071,5323,9505,1665
3900,9077,5327,9502,1657
4000,9075,5321,9506,1649
4100,9077,5325,9505,1657
4200,9070,5329,9501,1645
4300,9081,5320,9508,1659
4400,9084,5319,9508,1653
4500,9077,5322,9493,1670
4600,9063,5321,9498,1659
4700,9077,5318,9499,1640
4800,9076,5314,9507,1666
4900,9083,5323,9501,1666
5000,9075,5317,9500,1667
5100,9083,5316,9513,1667
5200,9088,5309,9504,1658
5300,9066,5315,9507,1661
5400,9087,5323,9511,1651
5500,9081,5317,9509,1664
5600,9083,5312,9504,1659
5700,9081,5313,9512,1665
5800,9074,5319,9506,1653
5900,9084,5314,9504,1655
6000,9082,5316,9512,1658
6100,9071,5320,9519,1652
6200,9072,5319,9503,1655
6300,9073,5316,9505,1666
6400,9091,5314,9499,1661
6500,9084,5323,9504,1672
6600,9077,5317,9499,1658
6700,9076,5309,9507,1652
6800,9079,5320,9504,1658
6900,9073,5328,9509,1656
7000,9067,5310,9505,1672
7100,9080,5319,9508,1662
7200,9070,5316,9507,1658
7300,9072,5327,9497,1664
7400,9085,5320,9507,1655
7500,9076,5317,9510,1660
7600,9065,5323,9503,1660
7700,9072,5314,9510,1662
7800,9079,5311,9497,1659
7900,9075,5323,9506,1663
8000,9068,5324,9503,1668
8100,9083,5311,9512,1662
8200,9076,5315,9511,1661
8300,9082,5317,9508,1661
8400,9078,5319,9520,1664
8500,9076,5316,9512,1671
8600,9089,5314,9507,1659
8700,9073,5322,9501,1656
8800,9079,5322,9507,1666
8900,9066,5311,9506,1662
9000,9082,5311,9500,1664
9100,9077,5313,9503,1642
9200,9079,5321,9504,1658
9300,9076,5311,9509,1657
9400,9085,5315,9491,1675
9500,9073,5323,9494,1659
9600,9085,5316,9515,1659
9700,9074,5316,9508,1651
9800,9089,5319,9506,1669
9900,9077,5311,9507,1658
