timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9052,5315,9497,1746
100,9052,5315,9487,1747
200,9042,5313,9502,1742
300,9041,5320,9500,1740
400,9046,5316,9499,1743
500,9046,5316,9497,1746
600,9061,5316,9506,1751
700,9061,5315,9501,1733
800,9061,5320,9501,1755
900,9041,5318,9500,1745
1000,9049,5316,9497,1741
1100,9056,5314,9497,1732
1200,9052,5318,9502,1742
1300,9064,5317,9499,1738
1400,9040,5317,9514,1744
1500,9051,5315,9500,1733
1600,9050,5316,9500,1748
1700,9057,5324,9499,1743
1800,9043,5314,9498,1745
1900,9052,5312,9504,1735
2000,9054,5315,9505,1740
2100,9052,5315,9493,1744
2200,9056,5315,9502,1747
2300,9046,5318,9497,1741
2400,9045,5314,9501,1738
2500,9054,5315,9495,1739
2600,9060,5317,9498,1739
2700,9056,5319,9498,1737
2800,9049,5311,9502,1730
2900,9069,5324,9502,1737
3000,9051,5323,9503,1732
3100,9050,5316,9500,1729
3200,9053,5313,9510,1739
3300,9058,5322,9502,1739
3400,9055,5322,9508,1736
3500,9062,5316,9505,1744
3600,9057,5315,9504,1736
3700,9046,5311,9509,1736
3800,9055,5314,9497,1739
3900,9053,5321,9500,1736
4000,9057,5322,9502,1728
4100,9047,5321,9501,1735
4200,9045,5318,9497,1730
4300,9059,5314,9505,1727
4400,9051,5313,9509,1731
4500,9051,5314,9510,1738
4600,9043,5323,9500,1730
4700,9062,5316,9501,1724
4800,9055,5311,9499,1732
4900,9055,5310,9497,1723
5000,9054,5318,9503,1731
5100,9053,5327,9507,1732
5200,9056,5310,9508,1724
5300,9049,5313,9506,1722
5400,9052,5320,9508,1724
5500,9048,5322,9506,1715
5600,9069,5309,9499,1728
5700,9063,5322,9513,1721
5800,9040,5322,9499,1720
5900,9059,5313,9500,1722
6000,9059,5317,9501,1719
6100,9062,5317,9489,1733
6200,9058,5320,9505,1718
6300,9049,5313,9496,1713
6400,9061,5320,9504,1724
6500,9047,5322,9492,1722
6600,9052,5319,9499,1725
6700,9051,5315,9507,1723
6800,9053,5319,9504,1715
6900,9052,5321,9494,1726
7000,9049,5314,9498,1724
7100,9049,5316,9510,1720
7200,9061,5322,9501,1724
7300,9063,5316,9499,1722
7400,9052,5316,9492,1721
7500,9063,5305,9503,1716
7600,9053,5320,9503,1717
7700,9050,5317,9497,1718
7800,9070,5316,9505,1713
7900,9050,5318,9489,1716
8000,9057,5317,9494,1713
8100,9050,5319,9497,1716
8200,9052,5310,9488,1723
8300,9066,5316,9493,1707
8400,9054,5321,9495,1714
8500,9054,5315,9500,1713
8600,9060,5316,9493,1730
8700,9051,5319,9490,1712
8800,9065,5317,9497,1710
8900,9049,5313,9495,1709
9000,9050,5317,9493,1718
9100,9046,5313,9484,1708
9200,9059,5314,9489,1712
9300,9055,5315,9498,1710
9400,9057,5310,9499,1715
9500,9051,5323,9494,1724
9600,9068,5311,9495,1702
9700,9050,5319,9484,1713
9800,9059,5319,9495,1718
9900,9053,5317,9499,1700
