timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8780,5588,9623,2711
100,8772,5584,9618,2704
200,8763,5580,9614,2711
300,8768,5586,9612,2708
400,8761,5578,9618,2700
500,8756,5579,9620,2708
600,8765,5583,9614,2704
700,8773,5577,9616,2710
800,8758,5585,9619,2712
900,8759,5572,9616,2711
1000,8759,5585,9630,2697
1100,8764,5582,9616,2706
1200,8763,5581,9611,2699
1300,8764,5585,9613,2701
1400,8766,5578,9614,2721
1500,8764,5580,9614,2708
1600,8766,5588,9619,2708
1700,8761,5579,9609,2701
1800,8764,5579,9613,2710
1900,8759,5585,9615,2711
2000,8763,5586,9619,2704
2100,8760,5585,9614,2710
2200,8756,5588,9614,2712
2300,8760,5591,9624,2703
2400,8754,5586,9615,2704
2500,8769,5591,9616,2698
2600,8763,5585,9610,2706
2700,8757,5589,9613,2707
2800,8758,5581,9612,2708
2900,8764,5587,9613,2711
3000,8769,5574,9611,2716
3100,8772,5582,9623,2709
3200,8762,5580,9616,2715
3300,8763,5586,9617,2715
3400,8756,5580,9617,2718
3500,8767,5579,9616,2716
3600,8768,5586,9606,2712
3700,8771,5573,9612,2714
3800,8762,5586,9612,2715
3900,8760,5580,9626,2697
4000,8769,5580,9614,2709
4100,8761,5586,9620,2712
4200,8768,5574,9627,2713
4300,8759,5582,9616,2703
4400,8768,5573,9618,2711
4500,8761,5584,9613,2711
4600,8764,5585,9614,2708
4700,8766,5590,9612,2713
4800,8760,5576,9618,2718
4900,8759,5585,9616,2732
5000,8769,5590,9614,2721
5100,8760,5578,9618,2716
5200,8756,5582,9614,2724
5300,8760,5588,9620,2720
5400,8759,5581,9618,2716
5500,8763,5580,9607,2712
5600,8746,5581,9615,2720
5700,8757,5582,9623,2708
5800,8754,5586,9611,2701
5900,8756,5579,9614,2723
6000,8767,5584,9621,2720
6100,8758,5579,9616,2704
6200,8768,5578,9611,2708
6300,8766,5579,9616,2712
6400,8757,5570,9612,2713
6500,8773,5581,9622,2726
6600,8764,5582,9619,2715
6700,8755,5572,9619,2714
6800,8770,5586,9614,2714
6900,8764,5594,9619,2718
7000,8767,5579,9621,2714
7100,8766,5586,9616,2712
7200,8747,5573,9619,2705
7300,8762,5587,9619,2715
7400,8766,5586,9618,2707
7500,8764,5585,9620,2722
7600,8761,5581,9620,2721
7700,8759,5578,9623,2706
7800,8775,5587,9616,2712
7900,8755,5585,9622,2723
8000,8770,5586,9618,2726
8100,8763,5580,9608,2717
8200,8769,5575,9613,2720
8300,8763,5571,9613,2715
8400,8762,5583,9611,2715
8500,8762,5581,9622,2718
8600,8770,5585,9621,2719
8700,8759,5583,9632,2722
8800,8763,5588,9622,2701
8900,8756,5586,9610,2720
9000,8767,5588,9614,2712
9100,8758,5588,9616,2716
9200,8757,5574,9621,2722
9300,8762,5582,9619,2722
9400,8766,5585,9616,2718
9500,8768,5581,9618,2717
9600,8764,5583,9615,2714
9700,8759,5595,9620,2713
9800,8759,5584,9617,2720
9900,8757,5577,9618,2718
