timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9233,5430,9029,2070
100,9251,5424,9029,2083
200,9246,5417,9026,2063
300,9241,5417,9023,2065
400,9243,5421,9027,2086
500,9224,5431,9033,2073
600,9228,5416,9034,2061
700,9251,5422,9027,2079
800,9244,5426,9033,2076
900,9247,5425,9028,2070
1000,9244,5417,9038,2058
1100,9242,5429,9036,2089
1200,9233,5420,9029,2077
1300,9236,5422,9030,2075
1400,9228,5427,9024,2065
1500,9239,5422,9025,2070
1600,9248,5425,9024,2088
1700,9239,5427,9030,2077
1800,9247,5421,9028,2073
1900,9239,5418,9030,2062
2000,9241,5419,9026,2065
2100,9231,5424,9031,2069
2200,9234,5425,9029,2081
2300,9241,5417,9024,2081
2400,9237,5420,9031,2061
2500,9243,5423,9023,2072
2600,9245,5424,9027,2073
2700,9225,5429,9030,2074
2800,9244,5418,9031,2069
2900,9232,5419,9032,2077
3000,9235,5432,9028,2067
3100,9237,5426,9026,2084
3200,9244,5427,9027,2088
3300,9232,5426,9022,2072
3400,9246,5424,9025,2084
3500,9234,5426,9033,2074
3600,9232,5420,9017,2084
3700,9239,5427,9027,2076
3800,9250,5428,9029,2079
3900,9236,5433,9023,2069
4000,9240,5421,9025,2066
4100,9246,5421,9027,2083
4200,9248,5423,9033,2060
4300,9242,5422,9020,2061
4400,9242,5418,9023,2086
4500,9245,5427,9030,2069
4600,9236,5422,9029,2079
4700,9236,5424,9027,2062
4800,9242,5421,9032,2078
4900,9241,5430,9029,2083
5000,9232,5421,9034,2073
5100,9240,5427,9030,2071
5200,9251,5420,9023,2077
5300,9228,5426,9030,2067
5400,9235,5419,9028,2079
5500,9240,5423,9028,2084
5600,9234,5423,9031,2075
5700,9250,5423,9024,2075
5800,9249,5428,9030,2074
5900,9236,5420,9024,2076
6000,9250,5427,9026,2061
6100,9241,5426,9028,2052
6200,9227,5427,9027,2068
6300,9240,5420,9030,2075
6400,9243,5426,9023,2079
6500,9245,5421,9031,2076
6600,9235,5422,9027,2075
6700,9245,5426,9021,2065
6800,9232,5422,9025,2068
6900,9239,5422,9024,2084
7000,9241,5422,9026,2085
7100,9233,5421,9029,2091
7200,9234,5422,9033,2075
7300,9246,5425,9029,2074
7400,9233,5419,9020,2067
7500,9239,5429,9024,2080
7600,9239,5433,9024,2073
7700,9229,5409,9028,2068
7800,9226,5420,9036,2080
7900,9235,5427,9025,2074
8000,9236,5427,9029,2066
8100,9227,5420,9029,2071
8200,9247,5419,9034,2059
8300,9222,5418,9024,2078
8400,9231,5414,9031,2073
8500,9220,5421,9031,2078
8600,9246,5419,9023,2077
8700,9235,5424,9030,2079
8800,9244,5423,9023,2079
8900,9229,5425,9033,2081
9000,9231,5426,9035,2073
9100,9245,5421,9023,2075
9200,9231,5426,9026,2071
9300,9232,5419,9030,2076
9400,9244,5426,9022,2075
9500,9247,5424,9028,2060
9600,9241,5424,9026,2086
9700,9241,5417,9038,2078
9800,9250,5422,9027,2082
9900,9245,5421,9027,2078
