timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8888,5502,8988,2843
100,8891,5499,8993,2843
200,8878,5503,8990,2849
300,8877,5503,8984,2834
400,8875,5504,8988,2820
500,8893,5500,8991,2828
600,8871,5505,8986,2834
700,8891,5499,8984,2845
800,8878,5500,8982,2841
900,8874,5507,8984,2845
1000,8877,5506,8980,2837
1100,8871,5497,8989,2842
1200,8869,5501,8994,2828
1300,8868,5499,8984,2843
1400,8887,5508,8991,2842
1500,8881,5500,8987,2834
1600,8878,5505,8984,2824
1700,8876,5508,8989,2833
1800,8881,5510,8990,2841
1900,8886,5503,8985,2840
2000,8877,5496,8988,2847
2100,8868,5505,8982,2838
2200,8872,5501,8985,2836
2300,8886,5502,8988,2844
2400,8885,5502,8985,2845
2500,8883,5505,8998,2843
2600,8886,5502,8987,2835
2700,8872,5504,8984,2855
2800,8884,5507,8981,2840
2900,8902,5504,8984,2832
3000,8891,5506,8988,2834
3100,8877,5505,8983,2838
3200,8876,5499,8986,2836
3300,8883,5506,8985,2834
3400,8890,5500,8983,2851
3500,8883,5499,8985,2833
3600,8873,5504,8984,2852
3700,8879,5499,8989,2844
3800,8905,5505,8988,2850
3900,8886,5511,8985,2846
4000,8875,5503,8985,2842
4100,8875,5505,8980,2844
4200,8888,5498,8986,2846
4300,8881,5511,8986,2830
4400,8873,5503,8980,2843
4500,8881,5497,8991,2847
4600,8881,5505,8988,2851
4700,8875,5511,8986,2833
4800,8884,5497,8980,2839
4900,8891,5502,8986,2846
5000,8882,5496,8989,2853
5100,8886,5499,8981,2850
5200,8880,5504,8986,2847
5300,8886,5503,8985,2847
5400,8882,5497,8995,2858
5500,8897,5503,8982,2838
5600,8887,5504,8982,2861
5700,8885,5498,8979,2851
5800,8879,5498,8987,2843
5900,8875,5496,8999,2841
6000,8869,5507,8987,2857
6100,8876,5502,8988,2833
6200,8888,5502,8998,2836
6300,8869,5502,8988,2850
6400,8869,5504,8983,2837
6500,8875,5505,8988,2832
6600,8883,5505,8988,2839
6700,8886,5504,8988,2845
6800,8879,5507,8987,2839
6900,8875,5499,8982,2841
7000,8894,5503,8984,2844
7100,8891,5501,8986,2843
7200,8874,5500,8986,2847
7300,8869,5510,8982,2848
7400,8878,5499,9000,2843
7500,8867,5504,8982,2849
7600,8869,5492,8983,2849
7700,8866,5504,8987,2835
7800,8882,5493,8984,2844
7900,8884,5502,8990,2847
8000,8872,5502,8987,2839
8100,8883,5504,8986,2848
8200,8892,5498,8986,2839
8300,8887,5502,8991,2845
8400,8870,5502,8979,2831
8500,8893,5498,8999,2846
8600,8871,5507,8977,2839
8700,8893,5497,8987,2840
8800,8878,5501,8990,2855
8900,8873,5505,8992,2841
9000,8873,5503,8997,2847
9100,8882,5504,8987,2853
9200,8882,5492,8988,2841
9300,8874,5504,8991,2837
9400,8873,5498,8989,2846
9500,8888,5502,8991,2833
9600,8877,5499,8994,2836
9700,8888,5502,8993,2844
9800,8870,5498,8984,2846
9900,8889,5502,8987,2844
