timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8920,5444,9358,8911
100,8924,5444,9357,8927
200,8927,5436,9347,8924
300,8928,5449,9365,8944
400,8934,5436,9362,8925
500,8926,5442,9344,8924
600,8932,5445,9355,8932
700,8913,5446,9352,8925
800,8915,5441,9361,8930
900,8921,5441,9364,8935
1000,8925,5441,9360,8940
1100,8923,5442,9349,8958
1200,8933,5451,9355,8933
1300,8920,5443,9364,8941
1400,8920,5440,9360,8936
1500,8930,5440,9351,8948
1600,8920,5443,9350,8941
1700,8929,5444,9357,8950
1800,8931,5444,9352,8933
1900,8920,5448,9355,8939
2000,8919,5451,9357,8933
2100,8919,5441,9351,8942
2200,8925,5448,9356,8947
2300,8932,5434,9354,8940
2400,8925,5434,9348,8948
2500,8921,5440,9358,8945
2600,8928,5443,9363,8942
2700,8922,5432,9357,8951
2800,8919,5446,9357,8951
2900,8931,5443,9358,8930
3000,8928,5443,9349,8936
3100,8924,5450,9350,8944
3200,8935,5445,9354,8944
3300,8913,5441,9355,8948
3400,8926,5446,9352,8951
3500,8930,5443,9356,8950
3600,8929,5450,9355,8932
3700,8922,5442,9355,8945
3800,8927,5442,9353,8949
3900,8935,5443,9356,8959
4000,8925,5444,9357,8950
4100,8928,5443,9360,8938
4200,8915,5442,9354,8946
4300,8923,5439,9353,8964
4400,8926,5445,9353,8952
4500,8926,5448,9355,8948
4600,8924,5445,9355,8949
4700,8922,5441,9350,8958
4800,8919,5446,9350,8956
4900,8925,5444,9348,8943
5000,8918,5438,9354,8942
5100,8930,5446,9354,8953
5200,8926,5443,9355,8963
5300,8923,5441,9353,8955
5400,8928,5435,9355,8959
5500,8925,5443,9357,8954
5600,8924,5438,9360,8963
5700,8929,5442,9353,8956
5800,8920,5444,9352,8946
5900,8916,5439,9356,8957
6000,8924,5444,9363,8959
6100,8927,5442,9354,8961
6200,8928,5442,9353,8951
6300,8924,5445,9355,8951
6400,8926,5444,9351,8961
6500,8926,5443,9358,8953
6600,8936,5444,9356,8963
6700,8918,5443,9343,8961
6800,8932,5444,9357,8962
6900,8917,5441,9353,8960
7000,8923,5442,9354,8951
7100,8906,5440,9352,8948
7200,8932,5446,9356,8962
7300,8928,5438,9354,8952
7400,8924,5448,9358,8945
7500,8922,5442,9348,8970
7600,8935,5444,9351,8961
7700,8924,5447,9349,8953
7800,8916,5444,9351,8961
7900,8925,5447,9351,8961
8000,8931,5444,9360,8957
8100,8917,5443,9351,8958
8200,8922,5447,9362,8953
8300,8924,5444,9355,8966
8400,8926,5437,9353,8957
8500,8928,5440,9348,8956
8600,8918,5447,9354,8953
8700,8928,5433,9360,8961
8800,8916,5441,9341,8962
8900,8926,5445,9356,8963
9000,8924,5446,9357,8959
9100,8928,5446,9351,8964
9200,8914,5440,9356,8965
9300,8919,5443,9363,8958
9400,8921,5446,9353,8961
9500,8931,5445,9350,8967
9600,8919,5446,9357,8957
9700,8928,5447,9361,8960
9800,8922,5444,9356,8945
9900,8916,5439,9356,8959
