timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8920,5451,9362,8898
100,8926,5450,9359,8906
200,8930,5457,9356,8898
300,8930,5450,9362,8892
400,8923,5449,9355,8902
500,8922,5448,9361,8902
600,8928,5449,9360,8908
700,8929,5450,9364,8897
800,8928,5446,9355,8906
900,8926,5455,9359,8907
1000,8924,5444,9359,8905
1100,8922,5449,9363,8915
1200,8920,5448,9356,8902
1300,8928,5452,9355,8928
1400,8926,5452,9366,8906
1500,8922,5449,9357,8916
1600,8920,5453,9360,8910
1700,8922,5453,9358,8913
1800,8923,5442,9363,8922
1900,8927,5445,9365,8920
2000,8922,5448,9363,8927
2100,8923,5446,9357,8929
2200,8930,5450,9361,8923
2300,8926,5455,9359,8926
2400,8925,5446,9354,8921
2500,8926,5450,9363,8924
2600,8928,5446,9362,8930
2700,8923,5446,9363,8925
2800,8920,5445,9354,8927
2900,8917,5453,9357,8916
3000,8921,5455,9358,8926
3100,8926,5452,9364,8927
3200,8931,5448,9354,8933
3300,8929,5444,9361,8934
3400,8923,5451,9364,8933
3500,8925,5447,9363,8934
3600,8923,5449,9365,8940
3700,8920,5447,9357,8934
3800,8929,5453,9356,8939
3900,8927,5447,9350,8923
4000,8922,5449,9364,8928
4100,8922,5447,9365,8935
4200,8926,5450,9355,8938
4300,8924,5452,9356,8941
4400,8926,5454,9354,8952
4500,8919,5448,9352,8934
4600,8935,5453,9355,8943
4700,8928,5452,9354,8941
4800,8923,5451,9362,8948
4900,8924,5452,9354,8932
5000,8930,5456,9363,8916
5100,8928,5442,9352,8944
5200,8930,5447,9353,8944
5300,8932,5450,9353,8943
5400,8922,5443,9348,8947
5500,8926,5451,9354,8952
5600,8926,5445,9359,8949
5700,8917,5453,9350,8947
5800,8924,5456,9357,8933
5900,8916,5450,9345,8947
6000,8921,5445,9349,8942
6100,8929,5445,9350,8948
6200,8922,5443,9357,8954
6300,8924,5448,9349,8939
6400,8925,5449,9350,8960
6500,8922,5451,9356,8953
6600,8920,5457,9356,8952
6700,8924,5452,9350,8938
6800,8926,5451,9358,8956
6900,8928,5442,9357,8953
7000,8920,5450,9344,8957
7100,8929,5446,9351,8946
7200,8923,5455,9358,8956
7300,8921,5445,9353,8960
7400,8929,5455,9347,8946
7500,8924,5450,9358,8949
7600,8920,5459,9352,8959
7700,8929,5454,9351,8956
7800,8923,5457,9347,8964
7900,8920,5444,9354,8953
8000,8924,5449,9350,8949
8100,8923,5451,9343,8972
8200,8922,5450,9349,8967
8300,8926,5451,9354,8963
8400,8928,5451,9349,8963
8500,8931,5449,9345,8953
8600,8920,5459,9356,8968
8700,8913,5451,9346,8952
8800,8914,5439,9349,8963
8900,8921,5453,9357,8959
9000,8921,5450,9352,8954
9100,8919,5461,9345,8965
9200,8927,5453,9356,8951
9300,8923,5460,9353,8965
9400,8932,5453,9356,8954
9500,8926,5445,9352,8991
9600,8915,5447,9349,8953
9700,8918,5443,9346,8962
9800,8932,5451,9348,8946
9900,8920,5443,9346,8964
