timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8869,5328,9511,1597
100,8874,5338,9518,1591
200,8864,5328,9517,1592
300,8869,5332,9507,1592
400,8857,5331,9517,1590
500,8865,5328,9515,1588
600,8867,5337,9516,1589
700,8865,5339,9503,1590
800,8880,5335,9513,1602
900,8878,5329,9515,1594
1000,8867,5330,9510,1608
1100,8876,5328,9504,1593
1200,8876,5333,9521,1588
1300,8861,5337,9520,1598
1400,8885,5331,9517,1602
1500,8865,5328,9512,1590
1600,8877,5331,9503,1587
1700,8869,5335,9506,1592
1800,8875,5325,9505,1592
1900,8871,5340,9515,1598
2000,8878,5330,9507,1590
2100,8872,5331,9494,1591
2200,8866,5334,9505,1593
2300,8866,5322,9513,1581
2400,8882,5333,9517,1603
2500,8879,5326,9515,1592
2600,8884,5339,9508,1590
2700,8876,5327,9510,1591
2800,8867,5332,9512,1591
2900,8888,5325,9504,1590
3000,8868,5332,9505,1592
3100,8888,5336,9509,1597
3200,8870,5327,9503,1591
3300,8864,5333,9503,1598
3400,8879,5330,9504,1585
3500,8877,5329,9516,1576
3600,8868,5331,9509,1600
3700,8875,5330,9511,1587
3800,8874,5326,9509,1600
3900,8883,5329,9508,1594
4000,8881,5324,9509,1593
4100,8875,5333,9509,1594
4200,8873,5331,9509,1611
4300,8875,5332,9515,1594
4400,8873,5329,9504,1597
4500,8875,5333,9506,1590
4600,8872,5340,9510,1591
4700,8869,5327,9503,1606
4800,8875,5325,9516,1590
4900,8873,5327,9507,1597
5000,8878,5321,9504,1585
5100,8866,5327,9500,1598
5200,8871,5324,9501,1592
5300,8861,5331,9513,1597
5400,8885,5331,9508,1604
5500,8870,5328,9502,1603
5600,8874,5329,9510,1584
5700,8872,5330,9505,1578
5800,8872,5327,9504,1585
5900,8889,5327,9501,1609
6000,8872,5327,9505,1595
6100,8875,5328,9513,1606
6200,8878,5330,9509,1597
6300,8871,5337,9503,1596
6400,8877,5332,9509,1603
6500,8885,5325,9511,1588
6600,8879,5327,9503,1598
6700,8873,5329,9503,1597
6800,8876,5333,9510,1589
6900,8879,5329,9510,1595
7000,8871,5332,9498,1603
7100,8877,5332,9508,1604
7200,8860,5328,9499,1598
7300,8877,5329,9512,1597
7400,8872,5330,9514,1588
7500,8875,5330,9504,1608
7600,8877,5327,9503,1607
7700,8874,5327,9505,1598
7800,8894,5335,9502,1591
7900,8867,5324,9518,1595
8000,8888,5333,9508,1591
8100,8877,5336,9503,1593
8200,8874,5330,9504,1594
8300,8874,5331,9509,1594
8400,8883,5325,9500,1599
8500,8880,5332,9508,1582
8600,8878,5328,9512,1596
8700,8882,5335,9506,1594
8800,8883,5325,9507,1589
8900,8871,5330,9509,1606
9000,8886,5324,9507,1597
9100,8876,5328,9506,1586
9200,8877,5324,9504,1603
9300,8870,5328,9515,1595
9400,8879,5332,9506,1593
9500,8875,5329,9504,1600
9600,8880,5324,9507,1597
9700,8872,5331,9505,1595
9800,8876,5331,9505,1600
9900,8873,5320,9513,1590
