timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9017,5312,9518,1638
100,9019,5315,9513,1642
200,9022,5318,9519,1630
300,9018,5315,9511,1640
400,9020,5313,9520,1637
500,9009,5314,9513,1640
600,9018,5326,9521,1639
700,9017,5314,9514,1632
800,9009,5314,9523,1632
900,9024,5304,9514,1639
1000,9024,5310,9518,1637
1100,9013,5314,9521,1636
1200,9011,5311,9526,1628
1300,9015,5314,9524,1636
1400,9009,5310,9517,1638
1500,9019,5316,9520,1639
1600,9024,5313,9524,1638
1700,9009,5320,9521,1655
1800,9013,5315,9517,1637
1900,9017,5316,9525,1640
2000,9017,5319,9511,1638
2100,9015,5318,9515,1638
2200,9010,5315,9522,1642
2300,9009,5312,9516,1645
2400,9022,5314,9518,1632
2500,9029,5311,9520,1641
2600,9020,5310,9513,1636
2700,9013,5312,9518,1638
2800,9017,5321,9516,1640
2900,9016,5318,9519,1659
3000,9020,5309,9512,1637
3100,9008,5321,9523,1636
3200,9021,5313,9525,1647
3300,9027,5318,9519,1648
3400,9005,5320,9515,1642
3500,9021,5319,9512,1651
3600,9020,5309,9518,1643
3700,9023,5318,9515,1639
3800,9032,5317,9517,1642
3900,9021,5313,9518,1641
4000,9010,5321,9514,1649
4100,9025,5315,9521,1633
4200,9027,5310,9515,1642
4300,9014,5307,9514,1636
4400,9005,5316,9513,1639
4500,9022,5321,9515,1643
4600,9013,5309,9511,1644
4700,9008,5314,9516,1640
4800,9019,5319,9511,1641
4900,9014,5311,9521,1631
5000,9018,5309,9516,1644
5100,9023,5308,9513,1644
5200,9022,5311,9508,1646
5300,9020,5315,9519,1657
5400,9019,5317,9522,1636
5500,9024,5316,9520,1649
5600,9020,5313,9518,1645
5700,9024,5318,9519,1643
5800,9023,5322,9517,1640
5900,9010,5309,9519,1641
6000,9025,5311,9518,1640
6100,9019,5311,9520,1647
6200,9026,5311,9511,1633
6300,9011,5310,9519,1639
6400,9009,5307,9510,1639
6500,9022,5308,9514,1637
6600,9011,5312,9513,1646
6700,9016,5311,9519,1644
6800,9017,5309,9517,1643
6900,9021,5322,9515,1641
7000,9031,5319,9514,1638
7100,9020,5313,9518,1649
7200,9031,5318,9515,1648
7300,9023,5313,9519,1643
7400,9027,5316,9515,1633
7500,9010,5318,9518,1635
7600,9028,5322,9513,1644
7700,9020,5317,9511,1642
7800,9018,5313,9519,1637
7900,9016,5320,9509,1643
8000,9018,5308,9520,1644
8100,9019,5320,9515,1648
8200,9019,5320,9517,1652
8300,9019,5309,9511,1640
8400,9013,5313,9513,1639
8500,9024,5311,9510,1647
8600,9021,5301,9516,1646
8700,9028,5319,9511,1644
8800,9014,5310,9506,1643
8900,9015,5317,9510,1630
9000,9020,5310,9516,1647
9100,9017,5315,9520,1646
9200,9030,5313,9517,1639
9300,9014,5313,9513,1647
9400,9030,5314,9517,1648
9500,9023,5318,9513,1660
9600,9017,5321,9512,1654
9700,9026,5318,9521,1639
9800,9025,5315,9521,1653
9900,9020,5315,9514,1646
