timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8842,5496,8307,2975
100,8824,5500,8297,2979
200,8833,5493,8300,2966
300,8830,5496,8296,2967
400,8827,5500,8304,2973
500,8837,5498,8300,2974
600,8829,5492,8307,2977
700,8833,5489,8299,2973
800,8840,5493,8291,2981
900,8828,5496,8298,2983
1000,8832,5494,8301,2976
1100,8846,5492,8297,2976
1200,8833,5496,8302,2996
1300,8824,5495,8290,2970
1400,8831,5485,8303,2977
1500,8824,5497,8305,2982
1600,8828,5492,8304,2975
1700,8831,5492,8298,2979
1800,8830,5496,8303,2972
1900,8830,5493,8293,2983
2000,8826,5489,8304,2973
2100,8831,5496,8308,2984
2200,8835,5492,8307,2978
2300,8824,5491,8304,2975
2400,8820,5500,8295,2987
2500,8820,5497,8302,2981
2600,8826,5496,8300,2979
2700,8826,5492,8302,2992
2800,8842,5497,8301,2978
2900,8831,5497,8306,2976
3000,8840,5488,8305,2982
3100,8819,5503,8306,2966
3200,8822,5495,8304,2980
3300,8829,5497,8296,2977
3400,8835,5493,8300,2978
3500,8822,5494,8301,2990
3600,8827,5495,8305,2987
3700,8829,5494,8296,2981
3800,8823,5496,8294,2979
3900,8823,5494,8303,2983
4000,8828,5490,8304,2972
4100,8822,5499,8299,2984
4200,8823,5496,8293,2982
4300,8820,5500,8299,2974
4400,8827,5496,8299,2975
4500,8827,5492,8295,2971
4600,8826,5497,8294,2977
4700,8819,5486,8298,2968
4800,8830,5497,8297,2967
4900,8829,5495,8298,2982
5000,8826,5496,8306,2974
5100,8819,5491,8306,2982
5200,8834,5491,8297,2978
5300,8838,5490,8293,2980
5400,8826,5493,8293,2985
5500,8828,5490,8299,2967
5600,8817,5494,8298,2981
5700,8833,5491,8296,2974
5800,8838,5493,8297,2980
5900,8827,5494,8300,2969
6000,8823,5496,8304,2976
6100,8820,5488,8298,2979
6200,8824,5497,8288,2982
6300,8830,5488,8298,2975
6400,8839,5491,8294,2978
6500,8827,5492,8294,2992
6600,8821,5496,8296,2981
6700,8825,5491,8291,2965
6800,8825,5495,8296,2979
6900,8837,5488,8300,2975
7000,8824,5487,8287,2988
7100,8838,5497,8286,2970
7200,8831,5497,8299,2986
7300,8830,5502,8293,2980
7400,8822,5496,8293,2977
7500,8829,5495,8297,2982
7600,8819,5500,8289,2983
7700,8839,5499,8295,2976
7800,8838,5486,8295,2985
7900,8825,5491,8293,2992
8000,8836,5498,8296,2977
8100,8837,5490,8299,2985
8200,8821,5493,8292,2982
8300,8825,5494,8291,2982
8400,8819,5496,8300,2979
8500,8833,5494,8295,2980
8600,8833,5493,8292,2976
8700,8835,5496,8296,2966
8800,8820,5496,8300,2972
8900,8834,5496,8298,2984
9000,8829,5496,8294,2981
9100,8834,5494,8289,2974
9200,8835,5490,8295,2978
9300,8836,5499,8292,2978
9400,8830,5494,8287,2980
9500,8839,5494,8291,2980
9600,8822,5499,8289,2971
9700,8818,5493,8300,2988
9800,8832,5496,8295,2974
9900,8830,5493,8294,2959
