timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9172,5397,9045,2006
100,9172,5401,9042,2004
200,9182,5397,9041,2002
300,9179,5398,9040,2004
400,9197,5408,9053,1991
500,9176,5396,9040,2001
600,9183,5403,9049,1995
700,9178,5394,9038,1997
800,9182,5405,9040,2005
900,9185,5404,9045,1991
1000,9177,5408,9043,2003
1100,9176,5404,9041,2008
1200,9192,5394,9045,1994
1300,9181,5404,9044,2000
1400,9174,5400,9046,2000
1500,9178,5401,9047,1995
1600,9194,5402,9034,1993
1700,9187,5395,9042,2000
1800,9171,5397,9044,2006
1900,9180,5398,9038,2005
2000,9179,5404,9042,1997
2100,9186,5402,9037,2005
2200,9192,5402,9048,2011
2300,9174,5387,9046,1997
2400,9180,5398,9036,2021
2500,9179,5405,9043,2007
2600,9174,5396,9044,2012
2700,9173,5399,9049,2008
2800,9186,5396,9040,1986
2900,9181,5398,9041,2003
3000,9185,5404,9049,1999
3100,9174,5394,9036,2009
3200,9179,5396,9038,2014
3300,9195,5408,9039,2007
3400,9169,5402,9049,2009
3500,9189,5401,9038,1996
3600,9174,5405,9041,1996
3700,9171,5387,9048,2001
3800,9186,5401,9043,1993
3900,9176,5407,9046,2004
4000,9194,5394,9047,2003
4100,9174,5403,9045,1997
4200,9190,5402,9049,2000
4300,9178,5406,9039,2000
4400,9190,5401,9044,1996
4500,9172,5408,9035,2019
4600,9183,5406,9039,2013
4700,9187,5400,9043,2008
4800,9184,5397,9037,2002
4900,9190,5398,9044,1998
5000,9182,5393,9040,2000
5100,9186,5401,9041,2004
5200,9188,5400,9042,2005
5300,9167,5407,9039,2015
5400,9189,5392,9049,2011
5500,9185,5395,9045,2005
5600,9191,5407,9044,2003
5700,9178,5401,9042,1999
5800,9181,5399,9047,2008
5900,9172,5400,9035,1996
6000,9188,5403,9036,2012
6100,9177,5402,9044,2010
6200,9183,5402,9045,1997
6300,9181,5405,9048,2001
6400,9181,5399,9041,2002
6500,9180,5401,9049,2004
6600,9181,5393,9045,2005
6700,9175,5399,9041,2024
6800,9178,5405,9050,2008
6900,9177,5398,9043,2012
7000,9179,5397,9049,1999
7100,9191,5397,9048,1998
7200,9180,5402,9048,2011
7300,9188,5399,9048,2009
7400,9185,5394,9045,2000
7500,9170,5407,9040,2003
7600,9196,5396,9041,2028
7700,9185,5394,9045,1994
7800,9175,5394,9042,2009
7900,9174,5407,9042,2002
8000,9184,5398,9049,2006
8100,9179,5399,9051,1993
8200,9186,5394,9045,2014
8300,9181,5399,9042,2000
8400,9172,5404,9046,2000
8500,9168,5398,9044,2010
8600,9184,5404,9050,2008
8700,9187,5396,9034,2003
8800,9179,5395,9044,1996
8900,9192,5400,9043,2011
9000,9189,5400,9047,2012
9100,9186,5396,9038,2001
9200,9184,5401,9054,2000
9300,9185,5401,9047,2009
9400,9182,5405,9032,2009
9500,9186,5401,9046,1991
9600,9184,5396,9045,2011
9700,9179,5403,9046,2014
9800,9179,5391,9036,2004
9900,9186,5399,9046,2009
