timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9203,5401,9042,2017
100,9204,5403,9040,2011
200,9194,5400,9041,2014
300,9195,5406,9041,2008
400,9189,5403,9039,2015
500,9189,5409,9047,2016
600,9184,5400,9041,2010
700,9188,5404,9043,2011
800,9186,5399,9040,2020
900,9193,5396,9045,2009
1000,9189,5400,9046,2019
1100,9193,5410,9043,2008
1200,9185,5399,9038,2012
1300,9198,5406,9042,2016
1400,9200,5397,9044,2024
1500,9199,5398,9035,2027
1600,9194,5401,9044,2021
1700,9176,5401,9038,2016
1800,9178,5404,9042,2006
1900,9194,5393,9044,2014
2000,9192,5406,9034,2025
2100,9187,5400,9039,2015
2200,9198,5394,9039,2044
2300,9191,5397,9036,2022
2400,9192,5409,9042,2021
2500,9188,5398,9045,2009
2600,9195,5403,9040,2017
2700,9186,5405,9047,2026
2800,9198,5400,9043,2022
2900,9185,5396,9039,2011
3000,9183,5403,9041,2017
3100,9204,5399,9032,2016
3200,9197,5392,9040,2014
3300,9193,5401,9042,2023
3400,9196,5408,9039,2018
3500,9192,5402,9041,2011
3600,9191,5407,9041,2020
3700,9186,5412,9049,2016
3800,9189,5402,9033,2013
3900,9192,5411,9045,2013
4000,9184,5395,9041,2013
4100,9187,5407,9049,2022
4200,9201,5401,9042,2021
4300,9191,5405,9041,2008
4400,9192,5402,9036,2014
4500,9210,5394,9042,2022
4600,9196,5407,9043,2008
4700,9197,5402,9047,2015
4800,9187,5403,9037,2010
4900,9203,5396,9033,2016
5000,9207,5401,9051,2012
5100,9188,5410,9042,2012
5200,9183,5398,9040,2035
5300,9193,5396,9040,2030
5400,9188,5405,9040,2016
5500,9189,5401,9043,2033
5600,9200,5406,9050,2018
5700,9189,5406,9033,2018
5800,9198,5403,9036,2012
5900,9196,5401,9042,2027
6000,9192,5403,9040,2008
6100,9195,5403,9032,2022
6200,9190,5395,9040,2015
6300,9215,5412,9040,2023
6400,9189,5403,9043,2017
6500,9188,5399,9044,2020
6600,9187,5407,9038,2029
6700,9192,5403,9041,2020
6800,9183,5402,9038,2037
6900,9185,5403,9039,2019
7000,9187,5406,9040,2012
7100,9199,5405,9049,2007
7200,9198,5401,9044,2028
7300,9186,5402,9037,2025
7400,9190,5394,9034,2013
7500,9192,5394,9045,2032
7600,9199,5401,9037,2025
7700,9189,5403,9043,2026
7800,9203,5403,9040,2026
7900,9198,5405,9036,2009
8000,9195,5403,9053,2022
8100,9185,5394,9040,2021
8200,9193,5403,9039,2019
8300,9204,5404,9046,2013
8400,9188,5404,9041,2014
8500,9197,5411,9052,2017
8600,9187,5405,9041,2021
8700,9192,5406,9043,2017
8800,9183,5398,9028,2017
8900,9197,5400,9037,2021
9000,9194,5407,9042,2017
9100,9189,5401,9041,2021
9200,9189,5403,9039,2009
9300,9183,5399,9046,2009
9400,9199,5396,9043,2018
9500,9188,5402,9047,2010
9600,9195,5404,9045,2018
9700,9187,5405,9038,2020
9800,9206,5417,9041,2022
9900,9194,5407,9043,2019
