timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8932,5468,9350,8530
100,8942,5463,9347,8513
200,8945,5465,9350,8514
300,8917,5471,9351,8529
400,8923,5460,9351,8519
500,8933,5467,9356,8520
600,8921,5462,9346,8529
700,8925,5468,9348,8544
800,8924,5463,9347,8540
900,8933,5462,9343,8520
1000,8934,5464,9339,8524
1100,8941,5475,9341,8528
1200,8934,5467,9341,8543
1300,8939,5462,9346,8534
1400,8935,5466,9343,8549
1500,8927,5462,9350,8546
1600,8929,5464,9341,8543
1700,8928,5463,9351,8559
1800,8919,5465,9352,8548
1900,8943,5472,9349,8532
2000,8925,5459,9345,8549
2100,8925,5472,9344,8556
2200,8923,5467,9351,8554
2300,8940,5463,9339,8550
2400,8929,5464,9340,8553
2500,8934,5476,9350,8556
2600,8939,5464,9350,8559
2700,8927,5465,9338,8565
2800,8940,5470,9338,8569
2900,8921,5466,9348,8573
3000,8931,5465,9347,8555
3100,8943,5459,9340,8579
3200,8934,5471,9344,8565
3300,8945,5466,9349,8575
3400,8928,5467,9351,8569
3500,8936,5467,9341,8560
3600,8928,5469,9342,8580
3700,8931,5472,9350,8570
3800,8926,5465,9349,8576
3900,8929,5470,9339,8576
4000,8934,5469,9341,8578
4100,8946,5466,9343,8577
4200,8923,5459,9345,8581
4300,8924,5461,9346,8580
4400,8940,5467,9357,8580
4500,8934,5464,9347,8581
4600,8931,5470,9341,8585
4700,8931,5460,9339,8580
4800,8938,5466,9346,8597
4900,8919,5466,9342,8574
5000,8934,5468,9341,8579
5100,8932,5459,9338,8590
5200,8936,5464,9356,8587
5300,8928,5464,9346,8589
5400,8930,5470,9347,8590
5500,8930,5470,9349,8586
5600,8936,5458,9346,8593
5700,8938,5470,9353,8589
5800,8925,5465,9346,8605
5900,8926,5471,9353,8596
6000,8930,5475,9342,8591
6100,8938,5468,9346,8598
6200,8931,5460,9346,8596
6300,8937,5465,9345,8596
6400,8931,5466,9345,8585
6500,8933,5467,9354,8598
6600,8930,5468,9346,8598
6700,8927,5474,9346,8587
6800,8929,5479,9352,8606
6900,8934,5465,9346,8603
7000,8926,5464,9348,8601
7100,8936,5462,9350,8600
7200,8931,5455,9342,8601
7300,8920,5470,9345,8607
7400,8934,5468,9348,8601
7500,8932,5469,9339,8606
7600,8917,5470,9350,8596
7700,8932,5466,9343,8600
7800,8933,5471,9357,8618
7900,8937,5466,9346,8609
8000,8937,5467,9344,8606
8100,8925,5465,9343,8609
8200,8937,5470,9358,8603
8300,8929,5463,9351,8595
8400,8927,5474,9345,8597
8500,8931,5474,9349,8611
8600,8934,5465,9349,8613
8700,8930,5471,9347,8604
8800,8933,5463,9348,8612
8900,8926,5469,9349,8616
9000,8933,5465,9351,8604
9100,8932,5462,9337,8601
9200,8932,5461,9346,8615
9300,8920,5465,9353,8609
9400,8937,5468,9351,8615
9500,8939,5462,9346,8610
9600,8932,5466,9349,8613
9700,8947,5466,9353,8612
9800,8931,5470,9346,8614
9900,8929,5458,9337,8620
