timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9135,5305,9495,1594
100,9138,5313,9497,1590
200,9139,5311,9491,1590
300,9128,5312,9500,1582
400,9133,5315,9504,1590
500,9134,5316,9492,1580
600,9126,5311,9494,1592
700,9134,5312,9498,1594
800,9150,5313,9501,1591
900,9144,5312,9499,1596
1000,9136,5313,9500,1595
1100,9131,5317,9504,1595
1200,9125,5312,9495,1601
1300,9126,5322,9494,1593
1400,9151,5315,9493,1598
1500,9139,5312,9498,1592
1600,9138,5320,9499,1604
1700,9133,5322,9496,1589
1800,9126,5317,9487,1588
1900,9143,5306,9497,1606
2000,9127,5303,9497,1591
2100,9132,5309,9492,1581
2200,9134,5314,9489,1598
2300,9137,5316,9499,1589
2400,9141,5318,9493,1606
2500,9142,5319,9498,1593
2600,9136,5313,9494,1592
2700,9130,5318,9492,1591
2800,9138,5318,9499,1599
2900,9130,5307,9494,1593
3000,9120,5320,9494,1590
3100,9136,5316,9504,1592
3200,9130,5316,9497,1586
3300,9132,5312,9508,1595
3400,9128,5317,9497,1592
3500,9131,5312,9497,1596
3600,9139,5315,9493,1601
3700,9132,5314,9488,1597
3800,9143,5314,9498,1579
3900,9140,5312,9495,1590
4000,9143,5313,9493,1594
4100,9143,5313,9489,1588
4200,9134,5324,9492,1590
4300,9123,5313,9502,1600
4400,9134,5317,9490,1594
4500,9145,5311,9494,1594
4600,9134,5311,9495,1595
4700,9131,5317,9495,1595
4800,9144,5311,9496,1601
4900,9140,5315,9495,1595
5000,9145,5314,9496,1590
5100,9145,5314,9499,1596
5200,9131,5316,9497,1594
5300,9139,5313,9493,1598
5400,9130,5319,9494,1571
5500,9145,5311,9490,1603
5600,9133,5314,9500,1594
5700,9145,5315,9500,1603
5800,9137,5315,9495,1592
5900,9132,5317,9494,1595
6000,9132,5311,9492,1588
6100,9131,5315,9489,1611
6200,9121,5315,9492,1605
6300,9145,5311,9498,1587
6400,9145,5313,9482,1603
6500,9133,5305,9493,1594
6600,9135,5320,9489,1591
6700,9132,5321,9498,1593
6800,9124,5310,9490,1601
6900,9125,5315,9491,1593
7000,9125,5311,9489,1590
7100,9141,5318,9487,1597
7200,9136,5313,9483,1593
7300,9145,5314,9496,1606
7400,9146,5314,9486,1594
7500,9135,5310,9500,1597
7600,9146,5317,9493,1596
7700,9139,5313,9492,1596
7800,9127,5314,9494,1587
7900,9133,5309,9493,1592
8000,9155,5316,9494,1602
8100,9131,5314,9489,1592
8200,9138,5318,9490,1590
8300,9134,5313,9492,1594
8400,9146,5304,9494,1592
8500,9131,5322,9491,1594
8600,9135,5308,9486,1595
8700,9139,5313,9490,1594
8800,9132,5315,9490,1590
8900,9142,5322,9491,1594
9000,9138,5323,9491,1604
9100,9138,5316,9497,1597
9200,9132,5312,9497,1598
9300,9131,5312,9494,1592
9400,9144,5310,9484,1595
9500,9141,5316,9492,1595
9600,9140,5316,9497,1594
9700,9143,5312,9489,1589
9800,9138,5307,9499,1586
9900,9148,5311,9485,1607
