timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9129,5376,9246,1862
100,9136,5367,9254,1858
200,9125,5365,9251,1864
300,9126,5364,9244,1862
400,9121,5362,9254,1866
500,9120,5360,9251,1868
600,9126,5377,9250,1867
700,9133,5363,9254,1869
800,9125,5370,9251,1850
900,9124,5367,9257,1860
1000,9130,5362,9258,1867
1100,9134,5367,9251,1864
1200,9116,5372,9254,1864
1300,9126,5374,9259,1868
1400,9121,5372,9255,1868
1500,9130,5366,9253,1861
1600,9128,5368,9259,1866
1700,9120,5360,9256,1869
1800,9133,5369,9253,1861
1900,9127,5360,9255,1868
2000,9122,5373,9255,1858
2100,9132,5369,9262,1863
2200,9133,5365,9261,1869
2300,9123,5372,9253,1865
2400,9124,5368,9254,1859
2500,9121,5369,9255,1862
2600,9131,5373,9249,1870
2700,9129,5368,9260,1868
2800,9139,5367,9254,1865
2900,9121,5366,9241,1858
3000,9127,5370,9243,1867
3100,9124,5368,9257,1858
3200,9128,5369,9251,1868
3300,9128,5365,9252,1877
3400,9135,5370,9248,1868
3500,9117,5364,9257,1869
3600,9123,5368,9261,1873
3700,9129,5363,9255,1862
3800,9132,5372,9251,1869
3900,9128,5365,9255,1870
4000,9121,5369,9253,1862
4100,9132,5374,9253,1868
4200,9124,5371,9260,1870
4300,9146,5372,9261,1859
4400,9130,5363,9256,1864
4500,9128,5368,9257,1864
4600,9121,5365,9252,1861
4700,9132,5366,9255,1881
4800,9129,5364,9251,1861
4900,9131,5369,9258,1869
5000,9136,5366,9253,1857
5100,9126,5370,9251,1877
5200,9128,5369,9256,1873
5300,9126,5367,9259,1869
5400,9118,5370,9248,1860
5500,9126,5373,9250,1869
5600,9133,5370,9254,1876
5700,9134,5368,9264,1872
5800,9124,5360,9242,1856
5900,9127,5371,9265,1863
6000,9138,5366,9258,1861
6100,9136,5371,9248,1869
6200,9130,5362,9261,1865
6300,9130,5370,9249,1871
6400,9123,5366,9251,1863
6500,9130,5367,9295,1865
6600,9129,5367,9225,1866
6700,9131,5364,9224,1875
6800,9132,5362,9240,1870
6900,9118,5372,9219,1874
7000,9130,5369,9254,1859
7100,9130,5361,9263,1866
7200,9127,5367,9251,1868
7300,9129,5372,9256,1864
7400,9131,5365,9244,1863
7500,9131,5365,9244,1873
7600,9129,5376,9251,1866
7700,9114,5363,9248,1866
7800,9135,5364,9253,1861
7900,9114,5362,9254,1871
8000,9133,5368,9248,1866
8100,9125,5370,9262,1861
8200,9127,5368,9254,1865
8300,9133,5375,9256,1873
8400,9131,5365,9249,1860
8500,9131,5370,9254,1866
8600,9128,5366,9254,1860
8700,9123,5366,9251,1878
8800,9136,5372,9260,1862
8900,9133,5370,9266,1856
9000,9128,5370,9256,1878
9100,9142,5366,9257,1886
9200,9126,5368,9261,1858
9300,9137,5369,9248,1869
9400,9137,5366,9225,1868
9500,9127,5367,9198,1869
9600,9130,5367,9195,1869
9700,9137,5371,9223,1867
9800,9130,5364,9234,1867
9900,9124,5370,9244,1867
