timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9077,5358,9227,1887
100,9069,5353,9241,1887
200,9082,5351,9239,1893
300,9069,5359,9239,1890
400,9068,5355,9222,1891
500,9069,5349,9237,1890
600,9078,5354,9239,1888
700,9082,5352,9222,1891
800,9070,5342,9235,1897
900,9073,5348,9223,1885
1000,9074,5356,9239,1893
1100,9061,5364,9236,1881
1200,9066,5355,9240,1875
1300,9077,5358,9229,1888
1400,9072,5356,9242,1891
1500,9073,5358,9239,1891
1600,9070,5348,9226,1892
1700,9073,5348,9244,1892
1800,9078,5346,9242,1885
1900,9076,5361,9233,1891
2000,9076,5351,9241,1893
2100,9067,5357,9232,1890
2200,9071,5356,9236,1903
2300,9080,5348,9247,1897
2400,9074,5356,9239,1900
2500,9077,5352,9225,1894
2600,9068,5348,9221,1894
2700,9071,5351,9245,1894
2800,9079,5355,9243,1888
2900,9068,5348,9230,1891
3000,9070,5352,9235,1891
3100,9074,5350,9238,1896
3200,9082,5356,9242,1887
3300,9077,5355,9233,1893
3400,9080,5350,9238,1897
3500,9065,5351,9233,1896
3600,9074,5348,9230,1895
3700,9085,5353,9242,1883
3800,9079,5355,9238,1891
3900,9066,5352,9243,1896
4000,9071,5358,9238,1903
4100,9073,5351,9233,1891
4200,9092,5352,9247,1891
4300,9073,5349,9243,1884
4400,9073,5354,9243,1880
4500,9074,5353,9242,1894
4600,9074,5358,9255,1888
4700,9079,5353,9240,1897
4800,9061,5350,9248,1903
4900,9083,5351,9248,1890
5000,9071,5356,9227,1897
5100,9079,5358,9245,1889
5200,9064,5349,9235,1894
5300,9082,5359,9238,1896
5400,9071,5356,9248,1877
5500,9075,5355,9253,1890
5600,9061,5351,9243,1890
5700,9075,5363,9246,1887
5800,9075,5357,9245,1892
5900,9076,5346,9234,1892
6000,9079,5357,9244,1883
6100,9073,5359,9231,1893
6200,9065,5359,9245,1898
6300,9081,5345,9245,1896
6400,9077,5348,9251,1887
6500,9066,5360,9247,1899
6600,9083,5350,9243,1890
6700,9073,5347,9251,1884
6800,9070,5352,9255,1891
6900,9075,5354,9248,1895
7000,9075,5348,9250,1900
7100,9070,5356,9244,1893
7200,9073,5349,9236,1899
7300,9081,5354,9248,1891
7400,9069,5344,9244,1887
7500,9072,5353,9245,1898
7600,9081,5359,9242,1888
7700,9087,5350,9246,1898
7800,9072,5350,9248,1900
7900,9081,5352,9248,1895
8000,9078,5352,9253,1898
8100,9074,5361,9256,1897
8200,9083,5350,9251,1900
8300,9080,5346,9242,1900
8400,9078,5347,9251,1889
8500,9076,5346,9250,1888
8600,9072,5356,9250,1895
8700,9078,5346,9242,1894
8800,9082,5355,9247,1892
8900,9078,5351,9248,1891
9000,9078,5353,9251,1902
9100,9077,5356,9253,1891
9200,9080,5345,9243,1899
9300,9068,5357,9248,1900
9400,9062,5349,9251,1894
9500,9074,5362,9240,1898
9600,9075,5357,9251,1893
9700,9076,5356,9244,1912
9800,9064,5348,9245,1900
9900,9075,5354,9249,1893
