timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8926,5446,9353,8513
100,8914,5450,9350,8525
200,8927,5456,9351,8523
300,8923,5452,9349,8526
400,8930,5454,9348,8526
500,8923,5454,9356,8531
600,8924,5461,9350,8532
700,8916,5455,9349,8533
800,8924,5464,9354,8536
900,8933,5455,9349,8546
1000,8923,5444,9348,8545
1100,8925,5457,9350,8559
1200,8925,5458,9352,8546
1300,8918,5461,9347,8547
1400,8922,5460,9354,8548
1500,8930,5450,9348,8558
1600,8921,5467,9353,8562
1700,8919,5450,9353,8553
1800,8932,5459,9349,8548
1900,8925,5461,9354,8556
2000,8921,5458,9355,8559
2100,8933,5449,9366,8571
2200,8928,5455,9348,8570
2300,8915,5451,9354,8569
2400,8924,5454,9358,8564
2500,8934,5445,9355,8574
2600,8930,5459,9347,8581
2700,8931,5452,9356,8589
2800,8931,5454,9356,8579
2900,8933,5455,9349,8581
3000,8930,5461,9358,8577
3100,8921,5462,9358,8584
3200,8930,5456,9358,8580
3300,8919,5453,9353,8592
3400,8936,5450,9360,8575
3500,8925,5449,9350,8585
3600,8923,5450,9348,8589
3700,8923,5456,9350,8582
3800,8925,5457,9355,8597
3900,8927,5448,9346,8593
4000,8919,5455,9357,8598
4100,8920,5457,9357,8594
4200,8923,5461,9352,8592
4300,8912,5457,9356,8600
4400,8933,5465,9358,8599
4500,8920,5454,9352,8600
4600,8925,5457,9354,8598
4700,8928,5451,9358,8602
4800,8927,5455,9357,8603
4900,8925,5451,9348,8604
5000,8923,5454,9355,8604
5100,8917,5455,9359,8610
5200,8936,5456,9358,8611
5300,8925,5453,9353,8608
5400,8927,5453,9354,8603
5500,8926,5459,9352,8624
5600,8934,5459,9351,8619
5700,8925,5454,9350,8616
5800,8933,5455,9350,8607
5900,8927,5454,9358,8615
6000,8925,5458,9356,8615
6100,8921,5454,9362,8638
6200,8918,5455,9355,8618
6300,8925,5455,9346,8621
6400,8928,5452,9348,8616
6500,8938,5454,9354,8631
6600,8925,5456,9351,8621
6700,8928,5448,9351,8625
6800,8921,5455,9345,8627
6900,8933,5455,9347,8621
7000,8922,5455,9349,8627
7100,8919,5454,9351,8632
7200,8919,5467,9345,8628
7300,8929,5457,9350,8630
7400,8931,5456,9342,8627
7500,8926,5456,9354,8626
7600,8925,5457,9360,8640
7700,8929,5458,9347,8622
7800,8926,5459,9350,8634
7900,8930,5453,9351,8636
8000,8931,5449,9359,8627
8100,8930,5450,9353,8635
8200,8922,5449,9358,8643
8300,8929,5454,9354,8638
8400,8924,5453,9352,8632
8500,8928,5458,9356,8635
8600,8923,5453,9351,8641
8700,8923,5457,9355,8647
8800,8938,5451,9350,8638
8900,8923,5448,9360,8648
9000,8931,5455,9347,8649
9100,8928,5466,9357,8647
9200,8929,5450,9351,8641
9300,8921,5447,9347,8652
9400,8920,5458,9352,8637
9500,8920,5454,9352,8667
9600,8926,5460,9349,8644
9700,8929,5454,9362,8647
9800,8928,5457,9350,8647
9900,8925,5452,9356,8647
