timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8893,5512,8983,3162
100,8887,5515,8982,3162
200,8886,5516,8978,3162
300,8891,5504,8988,3161
400,8879,5511,8988,3161
500,8895,5511,8990,3154
600,8887,5506,8984,3147
700,8882,5512,8988,3163
800,8884,5500,8982,3158
900,8889,5510,8985,3160
1000,8881,5509,8982,3165
1100,8881,5517,8984,3151
1200,8886,5513,8984,3157
1300,8890,5507,8984,3168
1400,8881,5506,8995,3159
1500,8883,5505,8985,3152
1600,8884,5503,8992,3156
1700,8886,5503,8989,3159
1800,8889,5510,8986,3176
1900,8883,5503,8983,3161
2000,8893,5505,8985,3154
2100,8886,5511,8983,3156
2200,8882,5517,8984,3168
2300,8890,5511,8983,3158
2400,8888,5511,8980,3154
2500,8897,5510,8986,3164
2600,8885,5507,8983,3169
2700,8887,5505,8987,3155
2800,8883,5513,8988,3167
2900,8888,5513,8988,3158
3000,8885,5506,8982,3162
3100,8893,5503,8986,3150
3200,8883,5508,8983,3154
3300,8889,5509,8987,3162
3400,8885,5515,8987,3147
3500,8884,5508,8984,3156
3600,8901,5512,8983,3155
3700,8889,5508,8983,3159
3800,8881,5513,8979,3162
3900,8885,5507,8994,3145
4000,8895,5509,8988,3164
4100,8879,5506,8984,3170
4200,8885,5516,8993,3154
4300,8892,5506,8989,3161
4400,8888,5510,8986,3156
4500,8881,5510,8991,3144
4600,8891,5510,8989,3165
4700,8887,5505,8985,3159
4800,8884,5520,8987,3161
4900,8896,5508,8999,3162
5000,8872,5511,8986,3162
5100,8878,5504,8995,3159
5200,8884,5515,8986,3158
5300,8900,5508,8994,3160
5400,8888,5506,8973,3158
5500,8875,5513,8990,3161
5600,8893,5503,8991,3161
5700,8886,5508,8991,3169
5800,8886,5513,8983,3149
5900,8883,5511,8990,3168
6000,8882,5510,8993,3159
6100,8882,5510,8995,3167
6200,8892,5506,8991,3161
6300,8882,5506,8987,3161
6400,8882,5509,8986,3149
6500,8897,5515,8993,3155
6600,8887,5510,8974,3156
6700,8877,5514,8984,3162
6800,8896,5512,8987,3160
6900,8876,5518,8988,3160
7000,8880,5517,8992,3169
7100,8885,5512,8986,3166
7200,8904,5512,8988,3164
7300,8885,5511,8993,3162
7400,8881,5514,8985,3161
7500,8897,5505,8992,3163
7600,8883,5511,8988,3146
7700,8889,5508,8985,3162
7800,8878,5511,8991,3161
7900,8882,5513,8988,3158
8000,8899,5506,8989,3150
8100,8879,5512,8986,3152
8200,8875,5510,8999,3161
8300,8887,5505,8983,3168
8400,8881,5509,8976,3166
8500,8900,5507,8986,3158
8600,8883,5501,8987,3158
8700,8874,5508,8993,3155
8800,8876,5513,8987,3165
8900,8895,5510,8989,3156
9000,8890,5511,8986,3160
9100,8885,5507,8984,3161
9200,8890,5510,8983,3164
9300,8885,5513,8988,3158
9400,8881,5515,8984,3162
9500,8888,5511,8990,3161
9600,8893,5508,8983,3163
9700,8889,5506,8986,3156
9800,8888,5508,8983,3168
9900,8880,5511,8984,3165
