timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8812,5521,8537,3054
100,8817,5525,8532,3061
200,8819,5514,8532,3050
300,8821,5520,8531,3059
400,8810,5513,8531,3074
500,8811,5513,8536,3052
600,8811,5520,8535,3053
700,8813,5516,8525,3061
800,8809,5518,8534,3064
900,8806,5512,8530,3068
1000,8823,5518,8530,3055
1100,8814,5519,8532,3051
1200,8803,5521,8540,3068
1300,8812,5516,8542,3063
1400,8819,5513,8540,3056
1500,8821,5519,8539,3078
1600,8816,5512,8532,3051
1700,8820,5518,8531,3073
1800,8804,5517,8541,3056
1900,8817,5523,8529,3058
2000,8818,5511,8537,3062
2100,8817,5527,8542,3074
2200,8813,5514,8538,3072
2300,8803,5519,8534,3052
2400,8814,5520,8537,3065
2500,8811,5516,8539,3061
2600,8815,5511,8532,3079
2700,8830,5519,8540,3078
2800,8812,5517,8533,3056
2900,8809,5515,8537,3056
3000,8814,5518,8531,3075
3100,8826,5517,8537,3047
3200,8803,5525,8536,3058
3300,8812,5523,8534,3069
3400,8825,5522,8537,3052
3500,8817,5518,8543,3062
3600,8807,5518,8536,3066
3700,8819,5511,8534,3061
3800,8820,5516,8540,3060
3900,8823,5516,8537,3058
4000,8818,5511,8536,3082
4100,8813,5506,8533,3056
4200,8810,5523,8537,3082
4300,8818,5517,8532,3050
4400,8817,5514,8539,3056
4500,8821,5516,8548,3071
4600,8816,5511,8536,3059
4700,8810,5523,8535,3067
4800,8824,5515,8542,3056
4900,8816,5517,8539,3066
5000,8822,5518,8535,3051
5100,8811,5519,8540,3057
5200,8815,5526,8538,3063
5300,8821,5517,8539,3080
5400,8815,5519,8538,3054
5500,8818,5514,8535,3057
5600,8817,5522,8536,3066
5700,8817,5522,8545,3056
5800,8819,5513,8543,3046
5900,8818,5517,8541,3070
6000,8816,5518,8547,3068
6100,8816,5522,8541,3065
6200,8806,5515,8548,3062
6300,8813,5517,8548,3053
6400,8808,5516,8555,3054
6500,8824,5521,8552,3051
6600,8813,5514,8555,3068
6700,8818,5513,8549,3058
6800,8812,5512,8565,3060
6900,8820,5516,8547,3063
7000,8802,5514,8564,3053
7100,8817,5513,8559,3067
7200,8811,5516,8554,3056
7300,8808,5515,8558,3063
7400,8820,5518,8560,3055
7500,8824,5515,8561,3066
7600,8819,5520,8564,3061
7700,8815,5513,8564,3055
7800,8821,5515,8568,3055
7900,8811,5520,8572,3055
8000,8815,5508,8571,3063
8100,8819,5519,8568,3059
8200,8810,5518,8569,3065
8300,8817,5516,8574,3055
8400,8818,5520,8577,3060
8500,8817,5522,8580,3052
8600,8812,5519,8580,3053
8700,8805,5512,8580,3058
8800,8817,5518,8570,3059
8900,8815,5512,8578,3061
9000,8815,5516,8588,3059
9100,8818,5521,8585,3057
9200,8811,5516,8584,3062
9300,8823,5514,8584,3058
9400,8818,5508,8583,3064
9500,8827,5509,8586,3056
9600,8816,5516,8586,3074
9700,8809,5514,8589,3060
9800,8820,5514,8584,3070
9900,8820,5520,8586,3055
