timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,9221,5422,9035,2024
100,9211,5414,9037,2033
200,9188,5411,9032,2032
300,9208,5417,9034,2026
400,9190,5414,9034,2044
500,9204,5418,9043,2022
600,9201,5417,9040,2036
700,9201,5416,9039,2038
800,9196,5415,9030,2039
900,9207,5421,9040,2037
1000,9207,5421,9041,2039
1100,9219,5412,9035,2034
1200,9204,5423,9044,2030
1300,9204,5427,9043,2015
1400,9204,5418,9029,2023
1500,9205,5420,9035,2033
1600,9200,5412,9033,2017
1700,9216,5418,9029,2049
1800,9199,5417,9036,2038
1900,9206,5422,9031,2030
2000,9197,5413,9041,2030
2100,9203,5414,9036,2032
2200,9196,5422,9031,2033
2300,9220,5414,9043,2037
2400,9200,5417,9030,2038
2500,9197,5417,9036,2038
2600,9195,5418,9034,2032
2700,9205,5430,9031,2044
2800,9204,5417,9034,2024
2900,9206,5417,9038,2043
3000,9211,5411,9038,2019
3100,9190,5409,9036,2041
3200,9201,5429,9039,2040
3300,9203,5413,9040,2032
3400,9204,5422,9041,2037
3500,9189,5417,9037,2038
3600,9218,5417,9045,2040
3700,9195,5424,9032,2031
3800,9194,5425,9043,2046
3900,9214,5425,9040,2033
4000,9202,5417,9039,2035
4100,9203,5422,9040,2035
4200,9196,5421,9036,2034
4300,9199,5417,9041,2040
4400,9200,5420,9046,2021
4500,9199,5418,9036,2044
4600,9205,5418,9041,2043
4700,9204,5408,9031,2058
4800,9194,5416,9037,2037
4900,9192,5424,9028,2060
5000,9215,5416,9032,2038
5100,9218,5418,9030,2036
5200,9209,5422,9034,2033
5300,9210,5412,9044,2050
5400,9209,5423,9039,2026
5500,9211,5429,9035,2036
5600,9204,5416,9032,2039
5700,9186,5417,9046,2030
5800,9216,5415,9041,2040
5900,9209,5417,9039,2034
6000,9206,5422,9034,2037
6100,9214,5422,9034,2041
6200,9205,5416,9036,2031
6300,9200,5416,9034,2043
6400,9211,5424,9040,2034
6500,9194,5424,9033,2039
6600,9213,5416,9037,2051
6700,9205,5421,9043,2032
6800,9208,5417,9036,2036
6900,9199,5421,9036,2020
7000,9212,5417,9036,2039
7100,9204,5419,9039,2034
7200,9203,5422,9037,2038
7300,9215,5424,9045,2042
7400,9210,5424,9036,2035
7500,9213,5429,9036,2044
7600,9227,5417,9038,2035
7700,9221,5421,9036,2040
7800,9213,5423,9034,2035
7900,9209,5427,9039,2038
8000,9205,5420,9040,2029
8100,9219,5415,9036,2050
8200,9200,5419,9042,2031
8300,9210,5420,9041,2041
8400,9208,5417,9036,2049
8500,9217,5413,9040,2038
8600,9225,5417,9034,2040
8700,9218,5417,9037,2034
8800,9221,5416,9046,2026
8900,9215,5423,9038,2033
9000,9199,5417,9040,2042
9100,9222,5416,9042,2020
9200,9212,5425,9037,2036
9300,9207,5413,9036,2027
9400,9203,5421,9043,2040
9500,9200,5421,9038,2024
9600,9206,5418,9039,2026
9700,9206,5417,9035,2041
9800,9218,5426,9039,2022
9900,9199,5416,9039,2054
