timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8938,5458,9353,9078
100,8945,5472,9357,9081
200,8922,5469,9349,9094
300,8934,5467,9356,9065
400,8940,5470,9354,9096
500,8938,5469,9355,9094
600,8945,5465,9354,9086
700,8938,5465,9357,9098
800,8938,5467,9352,9094
900,8927,5467,9367,9095
1000,8922,5468,9358,9113
1100,8929,5467,9357,9105
1200,8941,5466,9352,9106
1300,8937,5468,9354,9098
1400,8935,5460,9357,9109
1500,8938,5459,9348,9102
1600,8943,5471,9351,9106
1700,8934,5467,9354,9110
1800,8934,5464,9350,9111
1900,8930,5473,9350,9120
2000,8944,5467,9348,9112
2100,8917,5459,9350,9111
2200,8925,5465,9346,9100
2300,8932,5467,9360,9108
2400,8929,5463,9344,9112
2500,8926,5471,9352,9125
2600,8925,5459,9355,9120
2700,8924,5466,9353,9130
2800,8934,5460,9353,9120
2900,8923,5464,9351,9135
3000,8934,5468,9350,9131
3100,8928,5473,9352,9128
3200,8918,5463,9350,9131
3300,8931,5458,9352,9133
3400,8932,5467,9352,9125
3500,8925,5460,9352,9134
3600,8936,5460,9346,9132
3700,8927,5460,9344,9141
3800,8926,5460,9348,9123
3900,8923,5464,9351,9133
4000,8919,5468,9346,9138
4100,8924,5460,9360,9138
4200,8925,5467,9350,9128
4300,8932,5463,9356,9139
4400,8920,5464,9363,9139
4500,8925,5464,9342,9145
4600,8928,5457,9367,9143
4700,8944,5464,9351,9154
4800,8931,5463,9353,9154
4900,8929,5453,9355,9144
5000,8927,5472,9346,9132
5100,8930,5474,9350,9149
5200,8939,5465,9350,9138
5300,8925,5471,9351,9146
5400,8933,5463,9356,9139
5500,8927,5467,9353,9140
5600,8933,5458,9356,9146
5700,8930,5467,9359,9145
5800,8932,5468,9352,9148
5900,8930,5466,9343,9151
6000,8934,5463,9350,9153
6100,8932,5473,9347,9152
6200,8936,5467,9350,9161
6300,8925,5467,9356,9157
6400,8918,5467,9348,9160
6500,8934,5464,9351,9157
6600,8928,5461,9360,9164
6700,8947,5463,9356,9151
6800,8930,5466,9343,9153
6900,8929,5469,9344,9151
7000,8934,5464,9351,9165
7100,8932,5466,9346,9138
7200,8929,5465,9342,9152
7300,8941,5468,9345,9165
7400,8941,5470,9346,9177
7500,8934,5457,9346,9165
7600,8926,5458,9350,9162
7700,8923,5467,9343,9172
7800,8925,5465,9355,9165
7900,8934,5461,9350,9162
8000,8931,5467,9352,9173
8100,8932,5459,9345,9164
8200,8932,5467,9347,9158
8300,8921,5469,9344,9178
8400,8927,5454,9323,9162
8500,8933,5462,9348,9169
8600,8922,5462,9350,9176
8700,8937,5464,9345,9169
8800,8933,5468,9346,9182
8900,8935,5465,9347,9167
9000,8934,5463,9346,9174
9100,8930,5470,9349,9176
9200,8936,5462,9348,9170
9300,8935,5461,9338,9170
9400,8931,5464,9345,9159
9500,8917,5469,9346,9179
9600,8937,5462,9351,9172
9700,8939,5465,9339,9171
9800,8930,5470,9342,9186
9900,8931,5467,9351,9175
