timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8948,5318,9489,1629
100,8952,5326,9499,1611
200,8958,5312,9498,1624
300,8953,5323,9490,1626
400,8950,5318,9503,1621
500,8943,5321,9488,1610
600,8945,5320,9489,1646
700,8952,5324,9493,1630
800,8939,5319,9490,1627
900,8943,5308,9489,1621
1000,8943,5312,9487,1629
1100,8950,5320,9488,1625
1200,8958,5321,9491,1628
1300,8943,5330,9489,1645
1400,8945,5314,9490,1633
1500,8949,5322,9494,1620
1600,8948,5321,9497,1634
1700,8945,5312,9484,1634
1800,8955,5316,9488,1626
1900,8953,5316,9486,1628
2000,8952,5319,9492,1626
2100,8948,5323,9485,1624
2200,8953,5315,9495,1630
2300,8945,5316,9496,1636
2400,8949,5323,9488,1629
2500,8945,5326,9502,1630
2600,8947,5314,9489,1631
2700,8956,5318,9495,1628
2800,8948,5316,9490,1622
2900,8939,5326,9484,1622
3000,8954,5314,9498,1639
3100,8950,5318,9489,1616
3200,8944,5315,9495,1633
3300,8949,5318,9495,1621
3400,8952,5321,9488,1617
3500,8947,5324,9489,1627
3600,8947,5321,9490,1622
3700,8950,5324,9492,1616
3800,8956,5318,9487,1629
3900,8947,5319,9495,1620
4000,8955,5317,9492,1621
4100,8955,5317,9487,1634
4200,8947,5321,9491,1629
4300,8949,5312,9488,1624
4400,8948,5316,9492,1623
4500,8943,5317,9490,1618
4600,8960,5322,9497,1615
4700,8952,5308,9490,1631
4800,8957,5315,9500,1628
4900,8954,5325,9494,1636
5000,8948,5327,9494,1631
5100,8954,5321,9486,1631
5200,8943,5315,9497,1633
5300,8949,5319,9491,1636
5400,8943,5317,9502,1634
5500,8948,5324,9495,1641
5600,8952,5323,9494,1623
5700,8948,5314,9496,1623
5800,8955,5315,9484,1634
5900,8953,5326,9495,1635
6000,8955,5328,9503,1624
6100,8950,5326,9502,1629
6200,8959,5320,9495,1632
6300,8955,5313,9494,1627
6400,8949,5326,9496,1615
6500,8951,5317,9490,1640
6600,8949,5315,9496,1631
6700,8942,5317,9489,1624
6800,8948,5320,9491,1641
6900,8954,5322,9494,1632
7000,8940,5317,9495,1629
7100,8952,5316,9503,1639
7200,8959,5329,9497,1627
7300,8950,5318,9501,1618
7400,8954,5315,9482,1633
7500,8951,5323,9491,1631
7600,8945,5321,9491,1630
7700,8958,5320,9500,1627
7800,8954,5315,9503,1632
7900,8957,5323,9489,1627
8000,8949,5319,9494,1631
8100,8953,5323,9489,1639
8200,8959,5323,9487,1625
8300,8954,5313,9496,1632
8400,8951,5317,9493,1629
8500,8954,5320,9477,1632
8600,8951,5319,9491,1628
8700,8958,5313,9488,1634
8800,8950,5315,9497,1635
8900,8955,5318,9489,1629
9000,8959,5324,9487,1627
9100,8949,5308,9483,1630
9200,8959,5318,9485,1622
9300,8956,5314,9490,1635
9400,8951,5317,9494,1629
9500,8955,5307,9485,1636
9600,8960,5316,9484,1635
9700,8957,5323,9495,1624
9800,8959,5322,9493,1637
9900,8961,5315,9491,1638
