timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8894,5330,9505,1604
100,8895,5321,9501,1602
200,8889,5330,9502,1622
300,8902,5327,9508,1631
400,8899,5323,9510,1606
500,8899,5319,9510,1604
600,8896,5337,9512,1613
700,8898,5334,9500,1605
800,8889,5327,9509,1624
900,8894,5325,9504,1609
1000,8905,5326,9505,1603
1100,8900,5329,9502,1611
1200,8894,5328,9505,1602
1300,8902,5330,9506,1609
1400,8904,5323,9505,1615
1500,8897,5328,9509,1613
1600,8896,5326,9504,1607
1700,8907,5320,9510,1623
1800,8890,5326,9508,1607
1900,8905,5329,9505,1611
2000,8905,5328,9513,1613
2100,8880,5329,9506,1605
2200,8898,5330,9511,1606
2300,8911,5332,9507,1625
2400,8902,5319,9506,1620
2500,8899,5326,9509,1599
2600,8897,5328,9506,1604
2700,8889,5330,9510,1615
2800,8892,5332,9513,1608
2900,8886,5324,9509,1613
3000,8893,5324,9517,1607
3100,8902,5327,9501,1607
3200,8900,5334,9510,1622
3300,8909,5323,9509,1598
3400,8901,5326,9510,1612
3500,8904,5332,9517,1606
3600,8903,5329,9512,1603
3700,8902,5332,9508,1612
3800,8895,5332,9506,1625
3900,8897,5322,9508,1618
4000,8902,5330,9516,1600
4100,8897,5332,9499,1602
4200,8906,5328,9509,1623
4300,8895,5319,9507,1611
4400,8899,5323,9507,1618
4500,8904,5321,9514,1611
4600,8893,5325,9517,1611
4700,8893,5328,9508,1603
4800,8899,5332,9511,1607
4900,8900,5319,9508,1625
5000,8910,5329,9514,1618
5100,8908,5324,9505,1619
5200,8894,5329,9515,1611
5300,8902,5326,9507,1608
5400,8897,5316,9505,1611
5500,8899,5317,9508,1610
5600,8909,5334,9509,1626
5700,8902,5322,9509,1594
5800,8905,5318,9513,1609
5900,8893,5320,9502,1622
6000,8903,5324,9511,1616
6100,8902,5318,9506,1614
6200,8895,5333,9518,1616
6300,8902,5315,9503,1615
6400,8895,5325,9515,1607
6500,8901,5334,9511,1620
6600,8890,5321,9507,1609
6700,8901,5323,9511,1612
6800,8901,5323,9512,1609
6900,8902,5330,9505,1617
7000,8897,5324,9504,1610
7100,8894,5330,9507,1606
7200,8905,5325,9507,1610
7300,8892,5332,9506,1611
7400,8906,5327,9506,1614
7500,8899,5317,9508,1620
7600,8906,5316,9502,1615
7700,8902,5329,9506,1609
7800,8919,5328,9498,1612
7900,8901,5325,9507,1619
8000,8901,5323,9510,1615
8100,8908,5326,9506,1601
8200,8897,5334,9502,1617
8300,8902,5326,9508,1597
8400,8901,5331,9500,1612
8500,8911,5319,9496,1610
8600,8911,5321,9494,1608
8700,8893,5331,9505,1611
8800,8911,5327,9504,1614
8900,8898,5324,9501,1609
9000,8914,5326,9508,1616
9100,8908,5323,9497,1613
9200,8894,5327,9510,1623
9300,8905,5329,9511,1626
9400,8903,5333,9501,1605
9500,8914,5326,9493,1614
9600,8913,5322,9503,1630
9700,8906,5329,9497,1604
9800,8901,5330,9494,1611
9900,8898,5329,9495,1616
