timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8763,5588,9227,2703
100,8763,5574,9226,2700
200,8761,5583,9216,2703
300,8775,5585,9209,2693
400,8772,5586,9217,2704
500,8767,5580,9210,2715
600,8767,5579,9227,2708
700,8754,5570,9227,2705
800,8761,5583,9226,2710
900,8762,5571,9228,2709
1000,8760,5584,9216,2694
1100,8775,5583,9226,2699
1200,8762,5590,9216,2702
1300,8765,5585,9217,2706
1400,8760,5578,9218,2708
1500,8771,5576,9220,2708
1600,8773,5581,9210,2703
1700,8759,5576,9225,2709
1800,8760,5568,9223,2705
1900,8762,5591,9199,2723
2000,8756,5578,9207,2708
2100,8764,5576,9213,2714
2200,8757,5589,9226,2714
2300,8759,5588,9200,2712
2400,8756,5571,9209,2703
2500,8765,5578,9222,2714
2600,8762,5573,9212,2710
2700,8764,5579,9224,2703
2800,8759,5592,9223,2713
2900,8768,5579,9211,2716
3000,8768,5577,9210,2714
3100,8756,5572,9226,2712
3200,8759,5575,9210,2711
3300,8761,5583,9221,2708
3400,8769,5582,9207,2711
3500,8765,5582,9225,2719
3600,8768,5590,9219,2707
3700,8753,5587,9229,2714
3800,8761,5580,9218,2712
3900,8764,5581,9209,2709
4000,8763,5589,9218,2726
4100,8767,5584,9223,2713
4200,8764,5577,9214,2717
4300,8762,5588,9222,2718
4400,8765,5573,9222,2701
4500,8773,5576,9229,2708
4600,8759,5585,9217,2719
4700,8761,5580,9225,2710
4800,8768,5584,9230,2714
4900,8762,5581,9213,2721
5000,8762,5588,9215,2710
5100,8758,5575,9215,2712
5200,8756,5575,9205,2718
5300,8758,5587,9211,2711
5400,8764,5581,9207,2712
5500,8751,5586,9215,2712
5600,8761,5580,9219,2719
5700,8761,5573,9211,2722
5800,8768,5575,9201,2711
5900,8755,5583,9228,2722
6000,8762,5577,9218,2718
6100,8756,5584,9218,2705
6200,8765,5589,9201,2707
6300,8764,5586,9213,2714
6400,8757,5590,9208,2721
6500,8769,5585,9215,2711
6600,8753,5584,9221,2723
6700,8767,5580,9211,2720
6800,8766,5589,9214,2719
6900,8759,5582,9207,2715
7000,8768,5581,9205,2720
7100,8771,5576,9214,2717
7200,8768,5573,9227,2700
7300,8759,5574,9203,2715
7400,8768,5581,9215,2727
7500,8754,5583,9201,2703
7600,8763,5590,9210,2728
7700,8766,5581,9210,2716
7800,8751,5585,9212,2719
7900,8758,5585,9206,2716
8000,8764,5579,9206,2735
8100,8757,5577,9216,2721
8200,8765,5585,9216,2716
8300,8762,5590,9225,2725
8400,8754,5584,9215,2722
8500,8763,5583,9202,2734
8600,8765,5575,9208,2712
8700,8759,5584,9232,2716
8800,8761,5585,9219,2724
8900,8751,5579,9231,2715
9000,8766,5581,9209,2719
9100,8761,5582,9218,2725
9200,8774,5581,9213,2718
9300,8760,5581,9212,2713
9400,8758,5573,9224,2711
9500,8763,5575,9224,2720
9600,8766,5585,9221,2715
9700,8766,5584,9219,2734
9800,8766,5578,9212,2719
9900,8761,5582,9221,2726
