timestamp,ph_raw,orp_raw,turbidity_raw,tds_raw
0,8811,5511,8893,2927
100,8828,5511,8907,2929
200,8827,5509,8901,2929
300,8813,5514,8906,2920
400,8810,5508,8902,2919
500,8824,5510,8910,2929
600,8825,5513,8898,2932
700,8802,5510,8901,2928
800,8814,5510,8902,2926
900,8810,5516,8901,2933
1000,8819,5512,8907,2931
1100,8821,5509,8905,2925
1200,8832,5516,8904,2930
1300,8813,5520,8909,2931
1400,8820,5514,8901,2912
1500,8829,5513,8907,2923
1600,8826,5511,8906,2922
1700,8816,5511,8904,2933
1800,8825,5506,8901,2922
1900,8822,5506,8905,2930
2000,8821,5507,8912,2929
2100,8819,5514,8900,2921
2200,8823,5512,8904,2941
2300,8816,5511,8897,2933
2400,8814,5512,8907,2930
2500,8816,5516,8902,2918
2600,8805,5507,8900,2927
2700,8825,5514,8901,2936
2800,8823,5510,8907,2925
2900,8817,5511,8905,2926
3000,8813,5508,8898,2924
3100,8824,5508,8908,2933
3200,8820,5509,8905,2911
3300,8809,5511,8902,2926
3400,8828,5504,8898,2924
3500,8818,5508,8896,2925
3600,8808,5507,8900,2931
3700,8825,5510,8899,2927
3800,8816,5515,8899,2930
3900,8824,5509,8900,2936
4000,8828,5506,8903,2925
4100,8831,5514,8899,2931
4200,8816,5511,8908,2928
4300,8821,5504,8898,2931
4400,8829,5523,8891,2920
4500,8821,5516,8896,2941
4600,8812,5510,8890,2934
4700,8819,5510,8889,2926
4800,8828,5514,8891,2926
4900,8818,5510,8895,2938
5000,8821,5506,8902,2928
5100,8814,5512,8897,2926
5200,8818,5511,8891,2932
5300,8819,5509,8900,2934
5400,8818,5507,8896,2930
5500,8826,5504,8896,2933
5600,8825,5502,8897,2936
5700,8822,5520,8903,2931
5800,8817,5516,8891,2922
5900,8818,5510,8905,2917
6000,8810,5503,8901,2932
6100,8809,5505,8893,2926
6200,8822,5510,8902,2926
6300,8821,5503,8895,2934
6400,8816,5509,8898,2923
6500,8818,5502,8893,2936
6600,8829,5505,8897,2912
6700,8819,5496,8896,2927
6800,8814,5504,8898,2937
6900,8826,5503,8908,2936
7000,8830,5514,8893,2932
7100,8819,5510,8892,2923
7200,8817,5515,8887,2919
7300,8819,5508,8900,2934
7400,8824,5508,8898,2924
7500,8817,5508,8902,2919
7600,8816,5516,8897,2932
7700,8822,5505,8898,2921
7800,8825,5509,8904,2929
7900,8824,5505,8897,2927
8000,8831,5520,8897,2931
8100,8829,5504,8887,2935
8200,8819,5513,8902,2912
8300,8820,5501,8897,2930
8400,8815,5515,8903,2922
8500,8813,5508,8899,2927
8600,8826,5505,8897,2925
8700,8809,5508,8898,2928
8800,8830,5511,8889,2933
8900,8830,5513,8898,2932
9000,8824,5509,8898,2923
9100,8826,5507,8895,2920
9200,8819,5513,8898,2930
9300,8828,5514,8893,2927
9400,8818,5513,8897,2927
9500,8825,5516,8890,2928
9600,8817,5509,8892,2936
9700,8831,5512,8888,2915
9800,8821,5518,8899,2924
9900,8840,5506,8892,2938
